x,y,cluster
548072,645976,1
478541,641601,1
487619,577759,1
458678,582469,1
512861,595314,1
530533,617715,1
517830,602128,1
477762,560260,1
582223,588889,1
483506,616626,1
491250,551419,1
517028,595332,1
518560,536665,1
473296,675462,1
552160,585490,1
507965,693786,1
573714,564928,1
494814,606104,1
482060,583648,1
531755,589697,1
450480,714996,1
480821,565116,1
480805,685935,1
481631,636177,1
545208,637065,1
593872,697763,1
516121,602007,1
494339,615498,1
482361,482641,1
497820,561443,1
490094,534384,1
550220,574397,1
556659,640497,1
517416,602429,1
496847,583462,1
585333,595857,1
592721,557481,1
517003,601763,1
547798,572399,1
561044,620960,1
511079,619668,1
536605,619651,1
531691,790138,1
512216,623166,1
524997,600241,1
585350,632346,1
582923,674777,1
561809,588448,1
511168,600267,1
592334,549213,1
578937,619828,1
486686,601992,1
577901,591721,1
501483,581157,1
457462,707351,1
494877,598042,1
484635,641845,1
538873,607201,1
437948,675857,1
504769,602742,1
553738,625842,1
541181,592835,1
460453,663248,1
517324,651171,1
552856,632819,1
586586,524767,1
517329,597341,1
500534,594406,1
512623,615916,1
517648,602787,1
515810,608979,1
519226,603757,1
565177,572012,1
508852,610907,1
492011,553423,1
513857,606505,1
519814,612122,1
512144,604265,1
513146,611088,1
506292,614969,1
555478,508284,1
532579,545085,1
520899,598617,1
519082,604451,1
435216,703332,1
499835,663371,1
540660,578421,1
547839,649983,1
485177,553455,1
547736,556647,1
480758,579260,1
528189,620014,1
557839,653593,1
591152,597702,1
535677,646666,1
598856,484319,1
498327,603896,1
554325,470556,1
517583,614670,1
599185,632598,1
446572,545016,1
444554,498933,1
447084,676215,1
462160,604958,1
507544,717283,1
515792,603615,1
508481,650682,1
528694,605396,1
585323,564746,1
517409,602486,1
526640,594029,1
442731,524364,1
444584,682681,1
476576,702356,1
504149,613547,1
522913,612522,1
477252,511717,1
541320,577397,1
460604,612713,1
594992,626543,1
582654,498670,1
486484,555434,1
505847,653823,1
526892,669378,1
565549,552212,1
507094,670237,1
528015,580450,1
504735,542865,1
507366,592328,1
583684,553423,1
459535,573533,1
452899,715648,1
489387,555203,1
466098,646429,1
483312,686975,1
600212,542358,1
510372,611826,1
519446,652215,1
571409,711766,1
539966,564654,1
434176,620870,1
540289,560590,1
470414,585508,1
594393,507547,1
557387,620417,1
568244,571007,1
574723,481052,1
544674,607976,1
504556,596936,1
525793,649834,1
553017,553882,1
514492,603118,1
536748,638795,1
499714,573684,1
500254,579149,1
495371,524303,1
495179,555424,1
493357,576660,1
488426,568942,1
578366,600188,1
519877,635541,1
506558,484898,1
526440,600980,1
476782,475969,1
510193,740093,1
505805,540908,1
551949,652317,1
569835,305861,2
487894,309894,2
532938,306366,2
534095,328194,2
480986,258160,2
546787,303532,2
471821,268222,2
548698,334366,2
449705,398827,2
596991,214371,2
504859,246634,2
492801,255666,2
443927,294656,2
500134,265648,2
607108,471788,2
533390,402288,2
594744,368036,2
591819,302411,2
564182,292950,2
532772,295614,2
549553,326391,2
529110,294532,2
499490,301809,2
676195,228277,2
501995,330279,2
505519,287497,2
490706,329784,2
527268,332373,2
495066,364706,2
608558,305176,2
533394,295829,2
532084,311638,2
447666,300851,2
531727,296001,2
486932,387999,2
559918,291073,2
526093,315223,2
529462,306183,2
539431,339933,2
586115,270570,2
561109,308739,2
539696,297239,2
548610,181604,2
447711,328043,2
525539,188788,2
649353,297146,2
493179,348266,2
448285,383411,2
538627,245982,2
577626,300093,2
599136,285098,2
580588,470941,2
589063,292592,2
535169,347166,2
442259,351081,2
552676,353201,2
557135,307282,2
547156,278823,2
648989,319239,2
538545,105608,2
536255,382070,2
538795,308472,2
688776,298590,2
604897,299886,2
596667,288877,2
537465,294198,2
484331,299124,2
565461,223156,2
490282,326267,2
616559,338123,2
540171,306910,2
537262,225820,2
461359,283077,2
530835,203304,2
533538,319070,2
536194,244960,2
584091,285569,2
560861,292296,2
527175,215315,2
535478,294538,2
551990,334896,2
545264,319021,2
573206,327671,2
500889,295590,2
520494,242148,2
414026,299075,2
522811,295182,2
529733,285169,2
522442,383698,2
534217,355722,2
530430,311217,2
531068,336789,2
575388,178358,2
503135,331631,2
482534,370612,2
549422,231703,2
542195,295674,2
683753,249529,2
603889,234059,2
614879,299100,2
566047,378401,2
484969,351620,2
565417,305157,2
539702,232974,2
492940,219360,2
529510,287347,2
512428,308242,2
528214,266185,2
531277,334985,2
634612,357541,2
542633,266877,2
564283,311515,2
523286,416925,2
538268,295987,2
522533,163402,2
619722,343547,2
546521,329696,2
499942,188515,2
545817,338665,2
535074,433770,2
533763,289860,2
686472,332736,2
645635,298103,2
595205,362969,2
636131,336508,2
527647,286548,2
559517,326597,2
520044,230193,2
520808,299213,2
537581,292387,2
541691,95884,2
636836,342507,2
521670,270133,2
567928,259953,2
615428,239620,2
436605,281804,2
564784,287256,2
566297,187989,2
533351,352122,2
609507,378023,2
453287,424090,2
422255,179596,2
488210,278173,2
527208,296696,2
533457,295648,2
580581,261664,2
533095,290738,2
654697,144045,2
684938,261040,2
571180,306305,2
532880,295365,2
505703,301345,2
523560,306539,2
494118,400747,2
547546,217023,2
616933,393383,2
415506,198224,2
488534,301792,2
531599,303546,2
510379,262573,2
520593,402733,2
552878,319766,2
532894,296515,2
495733,339423,2
581647,350732,2
489682,376823,2
647473,303489,2
563884,283020,2
540386,348293,2
495872,218426,2
500610,376119,2
598550,391808,2
368612,331490,2
461280,372503,2
540215,229031,2
435839,276580,2
521831,294142,2
660355,314646,2
491898,267762,2
527118,293053,2
535139,399611,2
552769,313298,2
528063,366384,2
569449,264961,2
547075,303100,2
498186,304211,2
488591,290758,2
541269,296900,2
563655,247428,2
591571,348966,2
548396,125826,2
599686,310900,2
444592,247418,2
524163,243683,2
532371,290285,2
547630,337221,2
632963,456865,2
554789,321219,2
524836,393047,2
535956,333791,2
562792,434362,2
583604,309859,2
624073,373629,2
614267,251823,2
434763,289781,2
572836,210288,2
485255,356620,2
466362,280073,2
519332,290754,2
631827,314330,2
503934,290512,2
536105,225052,2
548647,294270,2
516251,387620,2
512642,290502,2
537178,289768,2
562513,245511,2
610437,311903,2
436488,382292,2
622508,313736,2
563940,339322,2
629531,283631,2
489433,331899,2
563815,325553,2
483882,365421,2
498939,237815,2
344048,265555,2
549643,296479,2
482375,344287,2
392826,143091,2
620514,294905,2
613367,265499,2
561324,272806,2
634361,276460,2
518284,296575,2
526572,291968,2
512400,338371,2
498955,289386,2
395828,212070,2
603534,307230,2
539678,317944,2
547744,217903,2
341390,170749,2
434482,302028,2
536941,231171,2
570112,307256,2
397352,412982,2
533388,296437,2
476472,299120,2
536378,328570,2
519545,369431,2
530046,284310,2
404084,407720,2
528127,275458,2
535946,315189,2
638697,306716,2
547681,233013,2
582388,313000,2
389787,197861,2
514456,289348,2
551915,293823,2
558960,300689,2
523353,319429,2
530333,265270,2
536205,287798,2
483126,342645,2
585377,333764,2
579703,136583,2
447325,349219,2
514185,337302,2
548084,202488,2
543529,264577,2
605608,280993,2
532875,295207,2
506041,304669,2
619241,320947,2
512187,407952,2
478925,281896,2
551123,183877,2
563506,245901,2
537664,222608,2
561522,313998,2
510526,325725,2
549070,227118,2
514531,247092,2
600756,309087,2
602230,126147,2
466134,455217,2
508505,430546,2
520792,293439,2
492250,403947,2
567156,323051,2
610479,314538,2
537582,246686,2
529866,275459,2
518398,389173,2
439219,305769,2
755752,335311,2
553330,320394,2
533907,289515,2
546979,299981,2
520972,294834,2
480845,384812,2
617386,266256,2
548048,274321,2
387690,265578,2
393136,302875,2
533757,290880,2
536245,220478,2
528593,294072,2
647942,395074,2
515797,448174,2
410194,277834,2
476695,382107,2
564312,205721,2
549342,411309,2
582131,300010,2
597907,260427,2
508117,391045,2
464185,286487,2
524685,310662,2
264404,357298,3
226420,347645,3
301584,484701,3
228386,347570,3
295514,442073,3
119237,315629,3
286222,376096,3
224557,357528,3
229653,346884,3
227940,242348,3
217536,361207,3
166298,217280,3
232238,349933,3
227348,356313,3
328889,352611,3
222327,347485,3
246709,316959,3
273073,299054,3
286106,362861,3
220529,365323,3
256074,309931,3
264793,360923,3
230190,416636,3
229642,338813,3
266563,324261,3
205058,372663,3
256929,337924,3
184645,349901,3
238926,337428,3
213790,219209,3
198162,444339,3
271332,203534,3
254057,272621,3
236011,350191,3
223050,397693,3
196320,258844,3
188508,371731,3
251640,310877,3
197098,390774,3
279201,307552,3
228641,346369,3
232463,207520,3
215408,353411,3
197699,325673,3
225535,347488,3
223118,344592,3
227260,372484,3
223804,319104,3
276373,320376,3
126293,462324,3
257723,338206,3
196419,397960,3
256655,386767,3
211767,347459,3
233935,408435,3
219433,343843,3
328489,362098,3
216764,336413,3
283787,345560,3
206122,342135,3
308641,318672,3
191063,340940,3
220477,215001,3
193117,355634,3
233582,339645,3
298790,307365,3
254772,325039,3
199139,246625,3
232101,364618,3
165557,344125,3
200291,350453,3
279004,377770,3
136579,426660,3
178574,341671,3
348964,261568,3
176375,310548,3
225146,343352,3
218900,394333,3
174178,346242,3
189209,368298,3
213526,351511,3
278332,369892,3
124967,374172,3
145106,356393,3
263702,349555,3
242357,281579,3
196507,302594,3
235398,256579,3
179703,329666,3
252133,336836,3
212100,345133,3
357867,255601,3
268993,177857,3
190742,359153,3
272039,333050,3
235179,319398,3
220373,361237,3
207257,343505,3
261345,345099,3
248217,266860,3
219286,292775,3
278913,352104,3
180721,371540,3
234054,342531,3
219462,331808,3
186211,270417,3
333464,332046,3
219487,293942,3
198284,360542,3
263157,414996,3
209979,326797,3
219674,281849,3
241250,360988,3
251982,346274,3
295106,328152,3
244446,439979,3
244463,356541,3
257104,266224,3
245308,352623,3
226561,347572,3
214654,346206,3
184850,292744,3
276187,201809,3
233299,372316,3
252853,342369,3
140876,300973,3
329348,507857,3
266727,281807,3
308196,371865,3
261807,379004,3
230552,341659,3
255093,423038,3
216082,369167,3
243297,357739,3
245365,355382,3
233763,345373,3
183136,433352,3
185146,329672,3
227834,341863,3
219920,346857,3
248284,275787,3
219617,288995,3
196945,355289,3
188942,354918,3
229323,350180,3
190109,282009,3
222190,308575,3
246569,345039,3
236282,328486,3
242028,345990,3
222355,344824,3
202963,417895,3
193128,348751,3
206077,318186,3
233449,301155,3
200034,328033,3
222920,381430,3
149789,243552,3
209926,397604,3
231481,500405,3
246759,390068,3
267004,310665,3
249073,439033,3
323473,291395,3
220185,482077,3
271943,300583,3
233985,366440,3
229253,349235,3
182539,290559,3
201503,428888,3
219956,265701,3
238634,328278,3
278852,327923,3
159883,322421,3
268982,381670,3
274605,340965,3
269363,404277,3
236795,377812,3
316661,417975,3
226372,388051,3
235961,344110,3
221454,344475,3
201847,451764,3
206533,328918,3
219770,313056,3
178050,267605,3
199228,277810,3
206458,356138,3
272477,402275,3
183520,371884,3
278131,332217,3
234411,357284,3
101408,321457,3
223793,346327,3
245572,375610,3
209720,356137,3
116163,330871,3
280123,331964,3
228901,351782,3
229632,352050,3
229522,350203,3
234737,330022,3
299383,292149,3
241420,314600,3
215708,337534,3
279932,335916,3
204506,269686,3
245255,370327,3
228996,341481,3
363589,357586,3
217530,341051,3
363949,332854,3
233596,362139,3
230453,310245,3
208073,384064,3
236598,332936,3
260866,266754,3
245465,420584,3
310774,380404,3
197970,414038,3
244794,300356,3
235774,352079,3
277386,309185,3
227426,358565,3
292683,445089,3
196815,441484,3
232317,330706,3
105690,358077,3
152044,331168,3
228543,346860,3
312535,315330,3
223088,270467,3
211680,365202,3
224392,346788,3
228304,376824,3
190716,411597,3
314483,416009,3
279953,322349,3
239402,354643,3
177669,327160,3
249445,361544,3
132182,385315,3
197803,344224,3
247759,424567,3
229862,358857,3
227572,288255,3
239186,339323,3
209836,346987,3
242935,342404,3
222667,296327,3
258815,338749,3
165115,322507,3
227791,347022,3
238928,328262,3
173762,309330,3
223541,364277,3
200824,367232,3
163513,363078,3
247029,490336,3
234867,403744,3
217593,282895,3
228725,346997,3
192530,309373,3
177842,329276,3
198901,345538,3
227677,527817,3
102316,370232,3
227672,297477,3
232210,340794,3
270211,408308,3
234540,361720,3
225547,270769,3
225752,346903,3
259073,210513,3
307494,281474,3
269960,353929,3
218504,270228,3
259911,399400,3
238239,279840,3
244452,330108,3
179560,259579,3
201153,321376,3
233531,313220,3
315974,310747,3
271600,323443,3
230483,347016,3
233063,371831,3
201771,334785,3
169745,346890,3
246365,347212,3
267650,332300,3
228105,361347,3
219299,372849,3
197960,267785,3
222005,308277,3
226786,334204,3
158102,347643,3
198946,315839,3
121432,241527,3
289336,428782,3
202569,391660,3
265331,377856,3
232543,337960,3
220787,341925,3
254331,344749,3
207068,337958,3
232141,347122,3
283075,357110,3
232108,343102,3
197323,318977,3
229156,350225,3
182468,348573,3
272570,253563,3
325935,430270,3
157496,375183,3
190296,395802,3
397836,451809,4
465078,380683,4
419895,397286,4
513498,420937,4
413875,378194,4
444201,406302,4
555299,378527,4
447360,376884,4
409126,386981,4
434534,389408,4
512946,381757,4
501537,380646,4
453944,362044,4
443660,407675,4
437974,405509,4
388242,475514,4
358059,391443,4
441441,411355,4
363209,379360,4
436718,413914,4
431347,407701,4
446850,421310,4
460971,429408,4
454508,403061,4
447687,409404,4
440730,400777,4
452901,394088,4
418521,448005,4
537585,390939,4
619057,340483,4
447125,360599,4
372230,371262,4
328130,446897,4
503964,439408,4
399097,364848,4
429977,440501,4
420668,388181,4
437722,408851,4
362992,439857,4
433941,402961,4
436836,377938,4
442233,466274,4
399893,436877,4
434707,402512,4
435441,429737,4
428531,389063,4
416275,377374,4
368855,418447,4
443239,409674,4
446457,385648,4
527224,334681,4
468751,404521,4
435477,403923,4
493777,378624,4
408267,395976,4
418653,459821,4
456690,436979,4
513085,373467,4
443605,452201,4
433905,421673,4
451709,335221,4
463191,343383,4
442327,403544,4
449828,430854,4
483337,373974,4
496087,430012,4
416066,423502,4
429669,413829,4
507592,361379,4
473524,375325,4
387216,467206,4
461278,355267,4
411074,396258,4
401072,428948,4
439059,429163,4
409656,383439,4
445423,404289,4
479266,435870,4
398425,444795,4
503190,443256,4
447769,400101,4
406757,396497,4
417486,410808,4
416679,441802,4
424026,427143,4
427387,393414,4
487193,439609,4
498543,395123,4
454194,376470,4
503531,362006,4
444496,384483,4
471752,436776,4
455800,415339,4
440998,406810,4
455274,417327,4
453680,454340,4
479591,459513,4
414416,464729,4
473112,411502,4
440987,407233,4
367880,393080,4
439622,341205,4
473465,386966,4
451151,399928,4
314133,398666,4
454437,398575,4
378416,414520,4
438578,417942,4
426064,440155,4
396121,380196,4
439340,427027,4
465444,335111,4
508430,431170,4
452024,409597,4
428145,400869,4
441372,410131,4
370892,405683,4
440651,379935,4
467688,423568,4
444685,428707,4
537925,369892,4
452709,399097,4
422739,380163,4
519970,377994,4
463873,428879,4
483307,378980,4
421557,364612,4
479139,430705,4
408082,418484,4
463626,377882,4
420587,395736,4
510144,426821,4
369720,430916,4
436661,367892,4
496502,385256,4
453970,407749,4
405167,431114,4
449351,414170,4
386276,429289,4
447482,380472,4
487057,419491,4
417123,390478,4
352036,403986,4
422785,401319,4
440615,406477,4
420058,438582,4
478599,417818,4
434657,411923,4
448658,378110,4
440146,407214,4
443426,439634,4
458381,394080,4
434265,400575,4
443917,386101,4
432058,412202,4
422086,435481,4
434213,364386,4
536718,428351,4
410976,453347,4
495554,393437,4
479070,389997,4
443542,340897,4
515913,438358,4
391439,426653,4
338240,434095,4
549405,412323,4
439581,400198,4
455977,424810,4
386438,473476,4
398665,466950,4
426967,465788,4
437129,407856,4
427987,392320,4
500903,440838,4
420284,378528,4
461925,425769,4
491330,390152,4
503592,437423,4
484466,374359,4
411888,389992,4
434407,377935,4
417152,367296,4
439353,421510,4
491690,376480,4
463127,405604,4
523522,421036,4
460460,354449,4
462999,358338,4
462294,430854,4
425037,405183,4
446375,398790,4
449337,397143,4
449242,413180,4
548895,395309,4
401259,455980,4
415226,407322,4
414906,385119,4
407604,360204,4
420875,422299,4
412139,355067,4
474199,395798,4
431223,413097,4
363702,481328,4
338581,453145,4
364152,423549,4
403573,479850,4
444988,409119,4
465093,403472,4
384011,393561,4
433954,427934,4
447044,390008,4
373577,425752,4
413577,395617,4
434536,404043,4
491860,435365,4
329761,428877,4
379089,379399,4
555504,383065,4
460189,425427,4
417813,402395,4
429538,425624,4
497437,449623,4
442148,447891,4
426135,419217,4
469664,357273,4
460786,411841,4
406708,437695,4
325213,404836,4
492971,420304,4
439816,380825,4
435415,406317,4
529025,417483,4
441712,391853,4
479369,390183,4
434571,432133,4
434905,371086,4
446550,442458,4
356109,450797,4
448083,413864,4
379436,429277,4
460882,353241,4
390742,399611,4
323719,475838,4
441720,411212,4
447794,408964,4
345496,411363,4
435780,410225,4
405620,430927,4
426880,396342,4
425532,421129,4
418910,398309,4
482440,369680,4
454748,416690,4
445233,390817,4
460877,410762,4
503835,385151,4
442824,400998,4
452263,409711,4
487316,426397,4
327337,441976,4
443360,407165,4
422583,435558,4
496498,445761,4
434842,344346,4
455385,334397,4
436536,406717,4
462431,420487,4
390023,444232,4
466744,419567,4
471441,423864,4
500347,379760,4
444214,398317,4
412744,399924,4
412665,422847,4
429515,366967,4
434534,444786,4
459917,429610,4
423220,445545,4
455667,432822,4
439400,417658,4
445934,453486,4
401794,352553,4
445851,380408,4
508941,332479,4
438260,411065,4
412092,367366,4
454444,410704,4
444719,417415,4
470376,346079,4
433806,452593,4
462578,394294,4
512033,362994,4
440860,401780,4
433112,412965,4
426665,399387,4
458899,405322,4
410852,454171,4
456461,380999,4
459259,414963,4
451781,353109,4
414817,397561,4
402725,403310,4
516113,409765,4
441118,408636,4
456510,422926,4
403983,400956,4
321457,418287,4
455629,423554,4
492918,411027,4
480708,397762,4
429124,435679,4
434515,401230,4
442310,401921,4
418932,434763,4
408520,455166,4
477859,424472,4
442097,408794,4
439356,406415,4
434868,408711,4
349109,394420,4
521946,360719,4
368540,471484,4
437100,417067,4
824024,787559,5
818289,831273,5
789530,721998,5
771382,788167,5
749027,756974,5
764417,779711,5
762530,788411,5
734155,862290,5
907608,756878,5
804149,811987,5
768308,793393,5
766978,802312,5
760455,812471,5
814173,835300,5
750960,717743,5
749274,831911,5
805217,730053,5
752714,827633,5
745527,747746,5
732176,931588,5
783266,775643,5
666327,785996,5
783665,868106,5
705913,803026,5
789561,784563,5
805776,839319,5
763153,794604,5
741625,894463,5
743052,830814,5
624129,759255,5
774908,838742,5
769663,772884,5
720595,745032,5
731788,697118,5
760001,813633,5
776071,759063,5
701512,876777,5
792070,727537,5
847770,773529,5
741044,789504,5
725853,847961,5
854093,770793,5
760329,790509,5
793849,797489,5
737163,796121,5
758922,810408,5
679341,775488,5
732038,838729,5
872456,769425,5
790706,721114,5
742174,861372,5
838655,700402,5
829638,794205,5
833098,688619,5
751465,774399,5
754485,774571,5
765355,793480,5
768255,782765,5
758763,788610,5
693722,855432,5
749178,808367,5
727290,738567,5
790703,798093,5
745800,780114,5
696935,801426,5
776006,816488,5
798729,741893,5
738759,848362,5
657483,727026,5
741646,775489,5
686728,768701,5
835956,878936,5
723120,783200,5
764925,781215,5
812315,821918,5
801376,742348,5
884411,649033,5
759868,818710,5
828551,747254,5
784097,692956,5
765735,777773,5
854530,642161,5
781607,785314,5
682858,802663,5
720775,788062,5
703244,790894,5
699054,756195,5
805405,778565,5
764916,792332,5
798004,743676,5
781320,708973,5
762092,786522,5
726689,843276,5
591764,940347,5
798659,759452,5
757467,802343,5
763615,803502,5
806395,823798,5
858215,679541,5
882228,748981,5
785688,814117,5
732616,795574,5
745289,783219,5
773747,776875,5
837361,760711,5
710031,846700,5
693194,900410,5
773634,768375,5
729644,874348,5
774575,794290,5
761881,793879,5
766882,782124,5
751499,867089,5
848325,674697,5
752329,837530,5
829941,822767,5
715095,711960,5
783521,887957,5
692474,845855,5
821839,765086,5
821064,822414,5
734246,707053,5
709072,829554,5
724017,864672,5
737954,918027,5
785876,739373,5
781226,853391,5
800367,863227,5
765540,786896,5
766741,798072,5
779010,778429,5
782740,776580,5
774434,783593,5
734424,794141,5
939561,773864,5
837042,751041,5
820757,748773,5
777890,811903,5
636129,852106,5
907393,721034,5
747144,842991,5
754962,773723,5
772489,759886,5
787451,777554,5
714796,837285,5
827687,794675,5
784870,688481,5
736476,723806,5
699134,798736,5
738517,783694,5
762562,792421,5
755334,799969,5
696322,735102,5
862543,688819,5
603650,846384,5
767807,871104,5
768428,799924,5
716876,789640,5
765861,799774,5
692652,774628,5
860150,838700,5
787095,657128,5
906023,826024,5
866204,758084,5
759297,836489,5
760256,850092,5
663395,778483,5
807617,844396,5
871138,795761,5
799735,779632,5
795817,876432,5
695635,804521,5
757678,833741,5
862414,660256,5
778712,709770,5
759317,794819,5
734602,733992,5
815780,678303,5
778391,757064,5
795959,813541,5
720867,890091,5
656205,790465,5
703888,706743,5
772531,784268,5
781158,814333,5
723266,845676,5
836878,702128,5
886245,844062,5
711054,768680,5
711186,828040,5
841019,693715,5
860822,782226,5
763097,794878,5
783731,834547,5
761020,776267,5
763465,792532,5
715678,778073,5
794812,741758,5
737390,763744,5
813455,756834,5
858697,810783,5
767769,811649,5
833219,815682,5
824631,680858,5
765311,803570,5
674347,743027,5
861998,669682,5
677934,712884,5
709556,846146,5
784112,765147,5
607315,763008,5
669205,826892,5
774223,726412,5
763106,794287,5
767305,786774,5
841139,830204,5
701020,787352,5
868104,812458,5
700632,770064,5
734745,797339,5
785038,775065,5
745266,834527,5
793593,749967,5
856702,789298,5
770620,786990,5
782436,771494,5
762122,792489,5
754597,712212,5
788027,799038,5
756084,798397,5
745529,747285,5
880628,829478,5
774302,898594,5
670994,722867,5
769293,792448,5
773696,794736,5
868662,815464,5
769511,752763,5
729697,841805,5
851914,787452,5
729589,682475,5
814895,724796,5
831528,799294,5
769697,795809,5
785288,795240,5
686585,751748,5
834294,765964,5
816281,728672,5
893213,799516,5
682620,736749,5
772384,795690,5
847831,818531,5
781802,746718,5
732072,895412,5
751451,781436,5
746835,750652,5
758865,790386,5
680766,884233,5
694431,873552,5
801531,841983,5
788086,816938,5
745578,679666,5
915239,797756,5
765027,811957,5
634540,742794,5
784288,781699,5
789582,798790,5
788487,731313,5
868336,693070,5
765596,793374,5
773953,811832,5
798002,830921,5
679889,767482,5
755964,816047,5
847256,746461,5
799370,816251,5
806937,773661,5
824361,744995,5
741997,795885,5
776770,757344,5
773402,789866,5
650471,744837,5
815718,846105,5
742318,897152,5
824454,718060,5
816781,826068,5
869148,827393,5
783429,715692,5
840160,800326,5
766167,801324,5
827484,760498,5
626791,816108,5
696018,768899,5
782199,826208,5
756279,793816,5
729195,776202,5
653417,947322,5
766681,774557,5
900668,744312,5
777817,797381,5
721426,856173,5
819081,787946,5
767029,783094,5
800262,733570,5
761616,771503,5
791588,800488,5
765561,751377,5
821350,755248,5
769917,779079,5
763661,792673,5
785170,686138,5
721871,839182,5
734408,799812,5
693945,815312,5
666851,792912,5
730816,836341,5
740100,790097,5
761947,769338,5
724642,874456,5
827223,794418,5
658796,834673,5
774753,743673,5
352440,591366,6
368188,602688,6
306143,572842,6
434638,580776,6
430386,603025,6
397070,538156,6
239697,551539,6
400578,583900,6
359533,591107,6
291128,618687,6
388067,485773,6
246232,596373,6
367642,603960,6
373016,533577,6
350814,700642,6
343918,637750,6
265191,620553,6
383825,497647,6
444121,620876,6
368420,599288,6
307867,555034,6
342262,669768,6
354657,591749,6
387020,577132,6
304776,409398,6
300545,426496,6
370584,568695,6
427786,550297,6
375517,564247,6
301168,527030,6
340239,700854,6
365195,604735,6
373809,573829,6
393647,509849,6
344429,457456,6
363379,551368,6
393409,594209,6
351818,589158,6
369125,536966,6
298844,550555,6
368487,573051,6
368618,532592,6
358595,591279,6
433287,738044,6
385797,634982,6
399309,570386,6
392533,535907,6
372787,597191,6
468178,649024,6
424925,619883,6
455389,512860,6
367536,556687,6
243688,551373,6
365655,574231,6
342357,633859,6
356416,592273,6
381262,644117,6
396104,555689,6
320718,575026,6
307209,579017,6
398299,523676,6
367156,577396,6
390065,580581,6
364231,593643,6
359139,591456,6
359782,587414,6
355110,598032,6
390696,648670,6
324362,601415,6
419022,554520,6
333588,592986,6
347045,629050,6
366419,595245,6
392202,586608,6
380505,501069,6
360132,599607,6
323646,594995,6
410278,627101,6
362505,583068,6
310338,606951,6
388423,596624,6
398654,546946,6
308700,671353,6
416020,579490,6
412272,538545,6
285918,653094,6
329131,537432,6
338857,636327,6
276815,638078,6
334226,573740,6
339491,667775,6
343903,672140,6
351723,591168,6
345625,687294,6
330407,566767,6
312742,484784,6
415113,542512,6
485296,621966,6
350561,589333,6
376911,563380,6
312597,588881,6
301495,525752,6
327593,564629,6
308047,559674,6
367184,571096,6
326100,581935,6
419371,624638,6
363455,593724,6
366942,565041,6
345151,551945,6
253139,697431,6
400723,650047,6
315373,557220,6
346444,632503,6
420495,593820,6
345583,650228,6
362663,580100,6
419076,564989,6
402407,613491,6
385353,604300,6
384531,484484,6
281255,679071,6
401221,816081,6
383964,590239,6
359980,631673,6
337096,614298,6
346649,601528,6
344859,608309,6
354322,599302,6
435227,650474,6
290624,570054,6
375555,668174,6
275057,562020,6
423938,611480,6
292526,604469,6
313813,663352,6
416496,706840,6
353881,678292,6
367547,432917,6
318195,559269,6
382942,583910,6
329630,541942,6
340491,579152,6
481764,577718,6
320154,564410,6
347826,619797,6
373359,679905,6
283130,645818,6
378495,604077,6
357384,558067,6
357970,604433,6
358075,717906,6
332562,638516,6
354738,589658,6
390337,650204,6
354541,511951,6
369981,648415,6
360270,470948,6
301302,578434,6
435783,524060,6
365270,473848,6
455460,544965,6
389922,615648,6
271813,601943,6
301018,620885,6
348270,627371,6
