x,y,cluster
858997,628120,1
819923,617399,1
812780,635276,1
808308,627973,1
868777,586944,1
848355,652762,1
853192,621237,1
769703,672760,1
983609,624193,1
767435,659742,1
795478,653018,1
867257,713816,1
822799,582231,1
795493,623079,1
894097,564130,1
836258,638770,1
725411,693316,1
824187,721313,1
835113,638129,1
874788,594226,1
811045,640408,1
806425,629019,1
817577,599782,1
829553,641233,1
780758,698302,1
835775,635385,1
836176,639066,1
814374,659984,1
787165,670018,1
765298,632123,1
814905,686125,1
830536,651952,1
837750,634132,1
819893,646919,1
803133,663437,1
893841,718071,1
869331,617053,1
847430,623157,1
810547,597362,1
887955,652980,1
856277,650393,1
945668,662295,1
910884,606259,1
823954,581126,1
780635,613287,1
827314,657722,1
874290,682154,1
801009,632553,1
758093,635151,1
834477,615434,1
778438,668842,1
851028,601248,1
847403,680628,1
809226,590160,1
847930,639549,1
831541,638580,1
818121,643361,1
880168,671935,1
815109,645044,1
765957,654001,1
917544,625573,1
783878,625178,1
889986,596630,1
786184,663836,1
918549,595580,1
873325,661718,1
836224,622436,1
881118,595784,1
854502,597915,1
877342,656313,1
849343,644126,1
796153,621598,1
806313,641996,1
847671,637692,1
869123,660870,1
848927,645583,1
800992,654397,1
877837,634860,1
836202,600653,1
803719,688801,1
812864,648497,1
871038,632419,1
848660,637062,1
870340,608506,1
839706,604004,1
773106,587731,1
838636,638170,1
833424,637495,1
803393,632114,1
806771,696582,1
837422,684164,1
808230,615889,1
839817,657140,1
836065,643735,1
832197,640740,1
826449,642156,1
864411,657059,1
859075,596485,1
821763,646463,1
752624,684688,1
761780,639502,1
814196,638101,1
837052,638157,1
897135,678084,1
839617,656945,1
818902,650155,1
840603,639421,1
788208,596833,1
830238,629304,1
961248,667934,1
821180,615439,1
865014,601082,1
812456,609760,1
850548,639470,1
846404,608400,1
844405,710620,1
834271,681372,1
892746,564842,1
832917,653009,1
815156,643108,1
862657,628917,1
736311,562847,1
836640,689624,1
828915,641716,1
827016,648159,1
717529,589445,1
828640,621078,1
825800,639916,1
867216,629792,1
788063,640066,1
804909,659876,1
828224,658191,1
865774,654156,1
831381,628919,1
831414,641690,1
808631,648619,1
789304,619247,1
845460,690530,1
836208,638514,1
868895,604801,1
808291,631630,1
894943,635233,1
864186,639299,1
841314,705207,1
623573,252933,2
551501,163944,2
542414,323445,2
543918,261399,2
569298,222324,2
617516,155138,2
492219,176220,2
599902,344442,2
595923,301961,2
561290,237997,2
557171,300772,2
515461,280908,2
593235,212579,2
599791,239507,2
604067,254704,2
602097,293208,2
528532,271983,2
612097,204266,2
539684,261404,2
490360,160125,2
624439,284325,2
531766,227178,2
564691,253901,2
503485,225519,2
582912,368192,2
570399,302552,2
554412,259217,2
565947,253914,2
544626,261639,2
573542,228366,2
589472,240707,2
621853,235743,2
583727,240847,2
512999,279524,2
590219,205918,2
557291,235283,2
562609,261858,2
573223,256679,2
577033,261125,2
618685,246895,2
563806,242703,2
572797,264895,2
537958,171180,2
564558,251534,2
578430,260413,2
495770,314954,2
551139,304558,2
654533,234925,2
574254,246150,2
546542,224111,2
560338,216298,2
676848,196504,2
562287,210155,2
589172,296436,2
600350,211786,2
531053,241400,2
528764,238969,2
555973,241310,2
543279,201456,2
569679,227969,2
486998,186575,2
493599,274738,2
526990,234634,2
578346,257049,2
579387,214941,2
560117,210841,2
629472,276224,2
565964,245190,2
527110,273244,2
545421,190964,2
560155,172391,2
561378,248389,2
652718,214098,2
577674,230794,2
564281,248028,2
537828,245621,2
559807,248525,2
565040,265155,2
559796,237778,2
567364,284685,2
641053,302784,2
535370,222161,2
491034,294190,2
578789,227708,2
493843,284614,2
577923,208670,2
601465,233213,2
582776,232737,2
597019,238045,2
547708,261848,2
517797,231794,2
557925,315216,2
547397,204912,2
567028,240598,2
573124,241739,2
589736,306268,2
568682,234935,2
655580,263955,2
479452,292158,2
570515,250347,2
558916,242376,2
540452,314834,2
647754,219941,2
566630,249854,2
542945,138182,2
553960,261006,2
569226,276648,2
564946,247303,2
580188,355722,2
526519,171753,2
587283,244407,2
552210,250433,2
611343,258279,2
561853,312878,2
584508,218932,2
569499,258173,2
596805,276457,2
535593,143445,2
541643,260772,2
561550,249062,2
486280,298784,2
500130,217874,2
581491,248451,2
540572,254309,2
587211,212643,2
635603,258029,2
571211,249486,2
557092,237979,2
608511,224883,2
450541,268972,2
662544,262982,2
632742,204460,2
668355,167208,2
560443,253200,2
511472,197858,2
550115,259569,2
515463,270311,2
545539,195363,2
590449,254253,2
570787,246876,2
628713,228930,2
556580,229133,2
593632,266999,2
526382,240215,2
461510,212553,2
550952,216322,2
644419,196985,2
655814,200692,2
576564,168998,2
568570,254388,2
544728,151536,2
552544,258173,2
582510,232791,2
576350,289752,2
595209,248589,2
567870,284151,2
509669,309353,2
557305,245969,2
543639,242836,2
582187,245841,2
561214,239273,2
603094,315792,2
572393,258106,2
563936,163930,2
627272,253882,2
568248,211315,2
454114,291335,2
580020,185292,2
542857,258775,2
536737,275481,2
604791,256206,2
598596,199243,2
536423,156254,2
674097,262961,2
532044,241957,2
542553,222643,2
538243,205298,2
638901,233978,2
513685,127049,2
564828,185324,2
569149,273951,2
516087,229278,2
640460,282399,2
555527,227043,2
490765,271309,2
590339,151183,2
606457,178066,2
565975,287165,2
579551,211325,2
666462,219600,2
571916,294434,2
515494,253115,2
578997,247283,2
583084,269586,2
569736,251512,2
582050,243429,2
637274,267038,2
581758,242967,2
497313,297574,2
601745,230592,2
564593,278352,2
554695,250159,2
619204,203719,2
542873,281338,2
565013,238020,2
612309,248937,2
629933,177081,2
529425,255876,2
601962,303111,2
534272,194510,2
607232,201813,2
617934,213483,2
559992,244251,2
566515,247483,2
581817,347897,2
600735,234314,2
564311,254362,2
564132,239716,2
561656,242624,2
547473,262112,2
509737,204519,2
581769,191909,2
539373,231216,2
558473,234860,2
459924,277087,2
586499,197457,2
586128,243241,2
601985,250442,2
515475,251181,2
580859,243392,2
577874,256023,2
655529,240291,2
553779,243274,2
512392,202849,2
581035,264175,2
635019,226082,2
618233,210833,2
602261,221960,2
584584,235919,2
662479,223092,2
616652,307558,2
590474,215673,2
561055,225512,2
558663,250565,2
595705,316516,2
589593,241270,2
564408,247897,2
547925,232626,2
525888,230875,2
559240,240249,2
570386,231491,2
561177,247456,2
562305,275914,2
568231,233130,2
526274,305191,2
565846,244841,2
564036,255414,2
528877,273151,2
574944,277533,2
612380,276270,2
591223,320663,2
541329,196623,2
577613,280332,2
626744,239346,2
582718,244124,2
591505,233934,2
551312,227570,2
596206,224820,2
580534,268471,2
529314,224370,2
593206,175998,2
558061,254532,2
613366,287092,2
666984,183146,2
565702,254553,2
538772,246049,2
563724,246984,2
623575,196956,2
500592,285439,2
554520,251229,2
573815,259122,2
571703,282834,2
547746,209518,2
532663,169014,2
542244,254907,2
544774,237828,2
548284,298188,2
577315,265541,2
553770,259089,2
537145,284535,2
648244,253375,2
547437,230967,2
603002,245119,2
591147,239033,2
539114,314805,2
576311,252568,2
545197,218960,2
570793,227019,2
672748,143913,2
529094,226356,2
589826,179519,2
560758,250715,2
561914,247616,2
585992,242098,2
458197,305419,2
560666,209489,2
588776,218486,2
513517,230867,2
546341,266740,2
492744,288489,2
503990,233888,2
560394,218674,2
595703,240879,2
573398,194369,2
551504,163718,2
557729,241086,2
604381,310175,2
256910,767396,3
216249,729239,3
254116,748223,3
200897,724520,3
237599,737826,3
256884,794543,3
259353,675965,3
231574,696781,3
287834,722534,3
350191,686690,3
294847,707911,3
268507,721783,3
275228,692003,3
263839,718176,3
256048,743012,3
171374,680720,3
257301,742004,3
246193,781969,3
254996,718603,3
267628,718046,3
189013,722025,3
250283,811050,3
260461,743971,3
307642,768800,3
252078,721273,3
243511,729025,3
250998,756247,3
305422,749954,3
330971,748510,3
301925,681732,3
258289,747532,3
218066,652984,3
268582,750393,3
309307,676449,3
297392,837410,3
212684,744675,3
256364,741672,3
260803,732103,3
293378,730822,3
242768,720008,3
275500,729880,3
265037,605686,3
241019,755172,3
191241,788512,3
255886,727572,3
315723,708334,3
234688,718141,3
205548,820577,3
210438,672028,3
268715,766646,3
212151,726042,3
299298,716848,3
391506,745793,3
265410,761230,3
380778,761351,3
301915,642007,3
288109,751211,3
221650,852250,3
203861,729571,3
258191,719517,3
276360,722572,3
250153,705149,3
225440,777239,3
263300,708862,3
209638,779903,3
265687,728957,3
219148,671608,3
202313,803556,3
260246,744148,3
353731,733108,3
361882,664820,3
258354,712117,3
344580,833937,3
241344,757443,3
286128,759627,3
255492,699125,3
246953,837747,3
281449,742170,3
244978,741020,3
281490,707769,3
318257,689616,3
318320,785356,3
267996,752791,3
252398,735342,3
169076,696994,3
287127,769241,3
251773,743313,3
233154,798301,3
289447,672315,3
220236,696190,3
180062,750026,3
267928,721904,3
315014,732821,3
253678,781616,3
249508,730021,3
244713,684484,3
213416,797429,3
338623,688123,3
272708,722671,3
269722,735862,3
265363,749935,3
216910,714147,3
211879,702740,3
248415,734706,3
281381,747219,3
258514,721192,3
240833,764794,3
337516,771698,3
211181,778052,3
256102,748634,3
231591,738461,3
216906,697611,3
308119,778435,3
170563,774573,3
235525,775028,3
242177,789274,3
231394,726782,3
240546,720697,3
242380,733130,3
244510,760474,3
252049,733991,3
293158,788965,3
258335,744541,3
229258,799732,3
318118,765932,3
350824,788594,3
269541,749416,3
257595,742375,3
218404,783360,3
250965,638991,3
271398,705520,3
309785,740209,3
293513,791559,3
255953,744136,3
270778,747623,3
229246,721150,3
182210,807220,3
227734,741386,3
297763,743676,3
237737,729221,3
243262,738194,3
266271,753501,3
224714,721683,3
257321,743788,3
245789,757434,3
253157,736045,3
117874,815348,3
241709,731571,3
347019,718343,3
263035,735230,3
247280,711237,3
250639,741372,3
247362,733488,3
211789,695992,3
216664,677522,3
256255,743704,3
237847,719301,3
213313,735806,3
250379,742917,3
328400,743070,3
241569,734125,3
253541,764473,3
269306,729730,3
293363,724986,3
271138,732683,3
213034,772279,3
251371,786651,3
259065,724720,3
253804,742542,3
241020,760596,3
274995,777238,3
261209,724973,3
222553,726944,3
235047,746106,3
215758,708145,3
249252,741243,3
276918,720893,3
257503,742328,3
270830,751681,3
254122,745421,3
244908,754298,3
344753,787896,3
289445,688489,3
255205,736797,3
281555,721941,3
330430,771436,3
253457,777579,3
233496,791806,3
189684,691186,3
266413,660875,3
243837,733540,3
293505,803362,3
260303,727526,3
243491,728002,3
171693,721563,3
202123,744156,3
267285,728779,3
157834,661485,3
298443,770760,3
335331,818733,3
219609,734441,3
347306,800979,3
287334,659858,3
239976,833889,3
224951,722765,3
303315,750320,3
254814,747030,3
269950,727076,3
260040,745439,3
280473,744377,3
244639,720142,3
256956,740965,3
222004,807032,3
249361,748518,3
311037,756570,3
247122,715890,3
208069,655656,3
257453,742650,3
257325,742328,3
253267,789824,3
307281,762811,3
310424,718333,3
255453,741923,3
278992,757790,3
163957,733702,3
267246,751982,3
301060,715198,3
212056,766472,3
259723,732917,3
281780,775943,3
250805,726946,3
241156,739481,3
187608,800179,3
251058,735027,3
292595,740904,3
272074,712177,3
231261,786917,3
281000,740511,3
275058,713887,3
321560,731068,3
283915,688755,3
232840,738833,3
337958,798963,3
337046,820641,3
276394,761048,3
251347,670435,3
271702,753973,3
162224,685200,3
257677,719150,3
260318,711621,3
186264,695907,3
258174,755159,3
242709,757686,3
257254,743080,3
254983,731658,3
265273,716721,3
237449,785652,3
168596,748879,3
238834,696831,3
263109,743333,3
279676,809670,3
171747,777579,3
208417,813898,3
216564,723064,3
242195,689224,3
253534,741025,3
290176,781215,3
309158,699191,3
310940,711293,3
265486,702190,3
260419,741212,3
309129,744956,3
331240,717418,3
226170,738339,3
190767,706219,3
264262,737376,3
318816,748314,3
403394,777748,3
133737,819023,3
262522,730690,3
322898,707331,3
267179,761430,3
309043,753241,3
240893,734383,3
259566,727891,3
274552,718547,3
281005,717468,3
249734,767527,3
285301,711712,3
269005,750467,3
155283,721118,3
276869,731039,3
267975,745703,3
230459,815042,3
235700,742331,3
284567,716939,3
238601,769529,3
217170,824498,3
343775,713900,3
248775,743006,3
322803,656606,3
275390,840694,3
270819,619081,3
257784,742285,3
262725,748061,3
299229,739252,3
258131,750011,3
356321,721316,3
260631,685446,3
324355,769115,3
262464,745474,3
293755,724434,3
276333,734671,3
246185,768526,3
271427,759785,3
581344,385622,4
487508,410130,4
531520,470380,4
542398,407349,4
535553,401850,4
574340,386342,4
489563,423442,4
561517,424497,4
548471,363521,4
551619,407865,4
535637,416695,4
625861,446966,4
512721,297462,4
485787,451234,4
545177,449711,4
557549,430186,4
450504,489695,4
556721,406275,4
596886,406323,4
552270,452067,4
598696,426412,4
553121,424941,4
585213,507300,4
546923,447205,4
524864,524465,4
614862,474016,4
472136,522566,4
548741,424433,4
579708,389172,4
546195,435981,4
473518,431029,4
565818,441463,4
528421,449609,4
627970,406198,4
492513,376096,4
506194,412830,4
585921,420969,4
500095,384331,4
606741,433003,4
588823,391287,4
550666,358776,4
580102,421291,4
540689,483370,4
531336,427371,4
560929,488831,4
528839,404605,4
587670,454726,4
550071,432907,4
545251,423126,4
517722,389497,4
487466,404035,4
534359,410864,4
573525,363494,4
469597,469641,4
444203,433426,4
530126,482570,4
497364,497954,4
539380,452369,4
550207,427844,4
541436,463443,4
555566,402931,4
621264,430161,4
606519,426672,4
556325,411879,4
565035,407936,4
477578,283202,4
637561,412198,4
494817,482837,4
583750,440376,4
619302,407243,4
539353,414700,4
491238,477838,4
559644,393877,4
551841,449208,4
543185,449059,4
557232,385801,4
542717,485269,4
628617,470383,4
546433,433425,4
656928,427142,4
575225,471361,4
540883,388547,4
536902,487971,4
669372,510729,4
579813,431520,4
638490,472369,4
521733,288196,4
474946,400305,4
492108,415357,4
647843,471024,4
509727,402091,4
557993,414488,4
540956,440807,4
539226,362911,4
561535,422869,4
532490,498388,4
555321,411402,4
502666,515079,4
448308,360032,4
605747,523813,4
546080,441878,4
594739,460997,4
550615,457350,4
552271,443264,4
603175,429360,4
551098,430693,4
538746,399264,4
500554,486108,4
567652,460477,4
670761,411963,4
475690,420212,4
555815,431564,4
544504,435105,4
559698,403757,4
540029,431108,4
550599,427512,4
523731,404747,4
552614,405698,4
569819,389830,4
437468,449261,4
561322,473181,4
547467,428249,4
575789,337136,4
552519,443109,4
626243,434835,4
549505,426514,4
492240,539242,4
560227,441363,4
561030,439050,4
498433,386501,4
571566,348938,4
531484,418681,4
571064,421038,4
511578,477934,4
614768,433212,4
575159,355952,4
546882,491538,4
658249,458851,4
544860,415900,4
563645,483100,4
509113,433214,4
599399,491415,4
546863,446509,4
527044,345316,4
588577,360468,4
559409,434055,4
596283,479036,4
499436,442899,4
613978,292982,4
456190,480028,4
519097,500369,4
595184,437458,4
525481,408507,4
510267,426949,4
547148,435677,4
513319,442815,4
587173,449183,4
549320,462207,4
561429,432347,4
491552,413594,4
495264,466224,4
579463,437384,4
535151,429278,4
538697,483333,4
511036,447734,4
594360,367824,4
536563,392008,4
560500,439267,4
490871,511719,4
528328,432436,4
565144,416025,4
525461,390918,4
546371,432422,4
538782,473082,4
611712,395925,4
484168,387405,4
551526,457442,4
489505,420072,4
600738,463163,4
589889,475739,4
514225,536816,4
578615,447581,4
553817,402394,4
461670,393552,4
597719,429710,4
505651,444909,4
516034,402424,4
546287,438245,4
596539,376915,4
554524,405520,4
568522,412767,4
589979,394610,4
517816,430769,4
566260,366100,4
599365,369570,4
437196,403295,4
475065,455494,4
562697,439867,4
474287,414463,4
517042,433320,4
526568,428022,4
539611,398504,4
569808,385206,4
539631,417731,4
536056,433013,4
550433,455366,4
499380,378456,4
556204,478664,4
563430,421182,4
545045,424260,4
553634,447321,4
535370,426421,4
562541,424860,4
613299,443903,4
542295,448653,4
514456,471271,4
511573,356527,4
511377,447729,4
479144,530599,4
537444,434463,4
538071,476262,4
561644,437142,4
541794,440513,4
574696,453097,4
535114,427111,4
568190,462684,4
551346,418392,4
570220,437495,4
496768,392238,4
603715,446602,4
562761,451747,4
591406,478984,4
567287,446702,4
503884,445231,4
488808,432042,4
590610,363074,4
502713,461159,4
537914,440074,4
541156,470641,4
545384,440024,4
546724,436025,4
553439,391197,4
459376,417560,4
543882,433069,4
541775,426833,4
587665,442146,4
546781,435921,4
649819,402618,4
589886,417783,4
555177,411731,4
545799,434875,4
537358,433500,4
474403,396993,4
614391,432060,4
525885,408633,4
540590,500716,4
539864,439369,4
517804,430120,4
615324,459379,4
604153,425325,4
538145,455848,4
540472,433652,4
534566,419446,4
489749,431702,4
554344,507754,4
536341,503208,4
535188,533997,4
544385,417589,4
551464,437752,4
539973,435022,4
528431,548215,4
562797,537421,4
508043,396501,4
544049,438662,4
518755,455241,4
543510,406511,4
465992,427732,4
497761,545339,4
503305,541419,4
546148,439859,4
544848,453980,4
530976,510400,4
476036,495210,4
511620,442106,4
549513,426946,4
546765,437681,4
635196,471927,4
490878,419594,4
587238,408202,4
518503,427052,4
533823,438128,4
550848,429297,4
555081,374919,4
589141,508464,4
502737,414379,4
506686,362499,4
548132,443869,4
491170,526141,4
561259,555874,4
537607,467331,4
528819,423088,4
552075,458191,4
488078,386485,4
477080,439728,4
553909,418551,4
639407,453570,4
546029,436971,4
575548,403760,4
540998,509845,4
497663,411215,4
550114,413363,4
536199,410166,4
593205,453290,4
605722,365131,4
549184,442333,4
523254,437878,4
535947,444924,4
539919,458163,4
572815,413163,4
510224,508938,4
793712,253869,5
824235,182393,5
761457,262653,5
794985,311076,5
779569,150623,5
810617,247422,5
855489,211373,5
849254,283112,5
808784,242254,5
791155,234010,5
809656,243885,5
808163,241795,5
767028,226008,5
823630,251398,5
782172,210780,5
854342,282373,5
842713,245312,5
856465,252408,5
822556,275760,5
853014,268530,5
815736,251749,5
796737,235100,5
734201,239635,5
792133,192616,5
807811,241810,5
808336,241768,5
840286,227016,5
782953,207370,5
876441,180658,5
862557,237489,5
805067,246062,5
747163,257973,5
860400,304313,5
838811,224435,5
765391,238154,5
909774,177017,5
805219,243830,5
871274,195811,5
809012,229132,5
841925,346604,5
808083,222905,5
812151,245409,5
800231,232016,5
796530,215743,5
756887,266465,5
735435,285672,5
837660,211926,5
913662,134920,5
749321,200484,5
794629,248741,5
804405,244473,5
802111,214682,5
807493,241644,5
757011,220524,5
733684,216569,5
813657,150704,5
813354,273784,5
832128,271389,5
766957,220939,5
811077,267030,5
806127,239206,5
802856,239801,5
797349,262013,5
789086,256113,5
870334,259442,5
786819,217596,5
724693,300946,5
802289,237945,5
745416,198118,5
805167,195569,5
804876,233484,5
811122,234227,5
746115,174758,5
808918,240673,5
783113,249571,5
779407,216656,5
795765,205593,5
808909,244561,5
793721,273544,5
838678,285533,5
816382,241539,5
762228,170036,5
785728,198547,5
831392,233281,5
852354,351771,5
754394,188386,5
833141,244991,5
813108,245893,5
796846,214589,5
809373,167754,5
766881,246119,5
857835,179609,5
807956,241772,5
725843,266365,5
782383,273638,5
867714,178320,5
819132,336025,5
805575,259205,5
776270,342297,5
743869,285111,5
806545,242423,5
803229,246622,5
826119,273742,5
883855,276227,5
872437,199366,5
806010,253932,5
885710,207920,5
729156,251369,5
755167,224395,5
864001,143590,5
778476,260039,5
837897,231719,5
806903,239418,5
806003,241718,5
766740,264258,5
833070,262092,5
788701,281634,5
806172,256966,5
801115,280568,5
808036,251643,5
808170,221769,5
817749,245231,5
803097,213517,5
848376,221062,5
801185,253763,5
802481,245334,5
806501,245656,5
811051,233169,5
794362,240626,5
798852,242607,5
835229,231967,5
825468,252748,5
860649,139962,5
867303,312028,5
827932,235274,5
812413,250382,5
783222,233377,5
788340,235197,5
828604,274972,5
791483,203193,5
815370,332003,5
813230,241626,5
837268,233956,5
893118,141854,5
891639,222727,5
736002,275702,5
727552,253350,5
843731,255903,5
851033,199614,5
882714,199375,5
786460,286314,5
888806,185365,5
758373,213773,5
779551,283553,5
774858,229972,5
776245,193642,5
799209,214049,5
838295,205014,5
843948,359339,5
744947,233071,5
809004,239858,5
838840,290309,5
863682,210058,5
746395,338046,5
761539,305396,5
807424,243082,5
848407,200373,5
809929,244528,5
819272,251346,5
808243,245479,5
709033,331978,5
832767,240604,5
818255,220116,5
830163,216187,5
811557,257847,5
836277,272560,5
869697,240782,5
786991,226933,5
847635,233364,5
777123,255131,5
794074,280755,5
798365,261221,5
792217,324106,5
877409,279311,5
836796,283381,5
810776,255655,5
797840,227260,5
805699,244328,5
822415,228782,5
854434,182273,5
808472,241370,5
854078,216536,5
776876,210752,5
801580,233127,5
804306,232302,5
798674,182094,5
830283,261867,5
850261,182406,5
833903,222088,5
828641,216117,5
798745,216888,5
817239,280192,5
845443,205967,5
801965,207790,5
777245,282920,5
785719,212629,5
784197,196482,5
875397,193513,5
803909,143451,5
760109,274439,5
825397,225267,5
827196,230652,5
833920,273791,5
802930,232758,5
761357,240327,5
787830,198769,5
800784,277894,5
795091,246317,5
789940,178354,5
849885,226831,5
844844,217626,5
810720,231120,5
777952,227175,5
796301,253068,5
836069,211456,5
725662,243972,5
821905,288624,5
750750,213230,5
867380,208671,5
812709,248657,5
770611,157778,5
839690,166947,5
811742,247347,5
738001,235064,5
765796,239017,5
818500,263988,5
856957,152113,5
817541,128934,5
896024,206022,5
771206,278182,5
731083,257941,5
761600,171345,5
825399,236897,5
793786,240794,5
804054,228959,5
815671,220031,5
817824,255477,5
792697,226642,5
772549,239088,5
819347,262933,5
818044,241088,5
804961,254767,5
770604,331322,5
862313,195068,5
793309,245111,5
764197,149751,5
771625,309015,5
762995,137958,5
801340,166195,5
802692,248240,5
799085,326294,5
839602,141486,5
806206,242953,5
848656,242083,5
814206,234837,5
795132,261826,5
809504,231713,5
726964,244068,5
797907,236008,5
835193,255264,5
784965,230062,5
783617,262452,5
874769,237445,5
790023,162623,5
869977,217315,5
816583,285646,5
819014,178971,5
806564,228611,5
776929,175876,5
820114,241824,5
809270,235480,5
850080,301694,5
775576,214729,5
762220,201489,5
787634,208637,5
837705,183892,5
743486,210190,5
833976,214186,5
750510,324130,5
812921,256262,5
874372,191594,5
868167,228347,5
815605,239519,5
836059,221012,5
856835,289341,5
823141,203497,5
806678,241501,5
759976,283246,5
803022,245592,5
765715,281157,5
823326,281490,5
808523,242120,5
808833,241692,5
810615,244983,5
834180,195070,5
804550,222538,5
809651,243502,5
833713,231141,5
760374,144848,5
782321,250893,5
816153,243422,5
817075,249226,5
831422,194245,5
849016,229923,5
819357,236228,5
830726,223022,5
809043,241386,5
841856,249538,5
860654,303649,5
822417,228001,5
762257,204672,5
447100,578447,6
435369,600655,6
450681,614019,6
446408,617816,6
458825,608028,6
437246,626679,6
454357,627922,6
472602,547751,6
446070,660584,6
436173,596885,6
427674,649409,6
429283,696036,6
443685,556528,6
459542,604591,6
432232,612326,6
441101,632597,6
434308,622475,6
451267,521677,6
440009,607204,6
452407,650191,6
439403,647691,6
443034,608016,6
444433,600811,6
454532,645000,6
424823,632310,6
440107,607385,6
451719,596564,6
443376,615484,6
445431,608977,6
444904,608335,6
440573,587754,6
420214,670760,6
435259,600545,6
452350,614438,6
462959,604618,6
437911,580427,6
438421,597731,6
448067,624888,6
444800,611906,6
437290,592669,6
435894,584536,6
407185,725388,6
452789,601477,6
444481,611260,6
431354,637354,6
430530,606861,6
443303,611108,6
445232,613051,6
404544,731122,6
429547,618065,6
443000,608074,6
435259,597598,6
443703,660042,6
427786,615834,6
459700,534846,6
452060,618631,6
442216,648286,6
462253,537194,6
438157,612420,6
427937,624218,6
439556,639152,6
451591,614155,6
444028,612568,6
447920,560215,6
451407,613075,6
441417,591083,6
437912,608595,6
442093,606830,6
431324,619224,6
452444,572715,6
435969,661051,6
443881,624977,6
444942,615911,6
442766,614279,6
429488,612140,6
432383,651805,6
456268,606299,6
446119,601343,6
457620,595627,6
455587,621993,6
449467,594608,6
484292,484470,6
442884,634567,6
454183,557625,6
446602,609863,6
447314,660847,6
444661,611980,6
449484,620119,6
460069,601972,6
443667,610462,6
429709,610420,6
432770,626516,6
465949,562223,6
454289,596414,6
454280,559579,6
438734,570107,6
427073,632543,6
427633,671587,6
435182,619799,6
455398,637265,6
439176,594910,6
430654,624767,6
442973,609902,6
446490,615129,6
457700,581592,6
436458,684903,6
439176,608167,6
444716,611868,6
432474,624072,6
488115,469542,6
460814,598923,6
440610,616231,6
444957,611326,6
451341,621998,6
445433,600419,6
453151,609498,6
447397,603115,6
435903,607885,6
461734,555207,6
445257,622466,6
440588,612912,6
433033,596889,6
455143,610900,6
440304,609973,6
445410,611847,6
443089,599479,6
441386,593318,6
439642,618354,6
437908,613112,6
441050,601420,6
444301,603484,6
453398,598101,6
465954,589137,6
433377,611151,6
458454,615360,6
435929,617842,6
421163,659446,6
444871,618411,6
450314,633443,6
439463,599626,6
448441,609380,6
476283,464782,6
479558,478960,6
458830,569403,6
447284,614788,6
453260,604938,6
448654,619238,6
451594,607751,6
455084,577509,6
460103,537011,6
431669,612443,6
441182,595293,6
440135,646871,6
462743,607252,6
433777,658240,6
449852,588780,6
447370,572513,6
446663,665376,6
453116,618005,6
443435,574546,6
432211,640079,6
445068,585477,6
445275,610456,6
437400,589213,6
451402,606954,6
442169,606218,6
454191,645997,6
436337,595330,6
441697,647732,6
438007,605764,6
463609,594447,6
454851,622054,6
457673,601276,6
448431,652248,6
409604,719216,6
