x,y,cluster
46050,46610,7
44886,47155,7
45351,45046,7
44677,47921,7
45206,46504,7
44977,46050,7
46042,47659,7
44793,47895,7
45298,46876,7
42300,46449,7
45015,44653,7
46676,46171,7
45440,45988,7
46055,47085,7
44201,48116,7
45308,45173,7
46229,46865,7
45738,46899,7
43439,43985,7
42348,46774,7
45146,47690,7
46211,44206,7
44565,44177,7
46191,48317,7
45909,45961,7
44577,46345,7
46157,45612,7
41927,48543,7
45309,46374,7
46051,45145,7
41508,47088,7
44238,45158,7
45806,46785,7
45230,47186,7
42223,47000,7
44108,46834,7
46761,47183,7
45727,44795,7
45234,46110,7
46226,45384,7
44460,46396,7
46924,47066,7
44201,46722,7
45562,47033,7
43711,47308,7
46969,46954,7
46080,45768,7
43869,48571,7
45755,46024,7
44704,46111,7
45754,46817,7
44916,46930,7
45205,44698,7
45636,41946,7
43794,43368,7
42990,47111,7
44324,47646,7
46585,48285,7
43138,47056,7
44109,47298,7
42078,45102,7
44719,47108,7
43690,44669,7
43682,47550,7
45997,46437,7
45652,46746,7
45705,47041,7
45374,46355,7
45536,44653,7
45595,47049,7
44325,46733,7
46511,47373,7
44717,47856,7
45786,46580,7
41089,45626,8
41851,44047,7
47162,47068,7
46773,44941,7
45806,45282,7
43274,47372,7
42182,45481,7
43583,47308,7
44362,45655,7
43611,45959,7
42283,44263,7
48266,45184,7
45821,47089,7
47332,45389,7
37900,43700,8
38172,42792,8
38870,44459,8
36702,45802,8
39220,45233,8
39240,45636,8
38915,45632,8
37496,46121,8
37626,43520,8
36859,42832,8
36497,45576,8
37937,43875,8
37414,45176,8
39339,45642,8
38768,44701,8
41073,43678,8
35880,44226,8
37556,45014,8
39028,46813,8
39129,45517,8
39139,43725,8
39846,44359,8
38946,42243,8
37889,42985,8
37202,42594,8
39657,46012,8
40225,43669,8
39702,45456,8
36022,44378,8
39149,44151,8
38749,44262,8
36524,45489,8
39630,45246,8
38678,43050,8
38805,43472,8
36611,46457,8
40358,44017,8
42141,45706,7
36701,43206,8
37160,42132,8
39036,46009,8
38631,43541,8
39553,42753,8
38443,45629,8
35876,43700,8
37021,42818,8
41819,44466,7
40028,44930,8
37346,45508,8
38863,44153,8
38508,42962,8
37264,47422,8
38967,44890,8
37439,44820,8
37270,43745,8
38396,44576,8
38385,42809,8
38104,44902,8
36294,42107,8
36196,48017,10
37836,43781,8
38015,47510,8
36982,42306,8
34913,45567,8
35954,45537,8
37321,45452,8
38878,44922,8
36692,43157,8
39976,45731,8
36945,43736,8
39339,47635,8
37645,43455,8
39633,45001,8
36611,43308,8
34906,46250,8
38611,43370,8
41704,45883,7
39621,43859,8
38077,43794,8
40492,47761,8
34702,44962,8
37823,45829,8
36125,46077,8
39395,47560,8
37207,41740,8
37616,47074,8
40281,44811,8
38038,48847,10
39125,42626,8
36602,45948,8
38478,45047,8
37382,44795,8
34334,42680,8
36768,41959,8
37938,45945,8
35861,45653,8
38094,44260,8
37969,44116,8
36962,45354,8
36490,44675,8
38348,45436,8
40941,43844,8
36794,42112,8
37542,46600,8
37933,46235,8
41131,42932,8
38015,46380,8
36468,45109,8
35208,47795,10
38449,43572,8
39124,42972,8
35984,42959,8
40255,44800,8
37430,41616,8
36451,44885,8
38267,44239,8
38653,43402,8
39128,42928,8
40318,44621,8
39291,43282,8
36671,44622,8
37140,44018,8
36271,44809,8
38421,44847,8
37125,44254,8
41955,45767,7
37094,44119,8
37694,42646,8
38965,45780,8
37904,44387,8
39379,44164,8
36780,43453,8
38535,43780,8
38827,45565,8
37760,44128,8
37103,46501,8
36567,45438,8
39429,44771,8
38365,45290,8
37201,46980,8
38197,42246,8
38657,45536,8
37755,43877,8
37701,44638,8
40228,46360,8
35969,44284,8
36903,42584,8
38661,44045,8
38646,42669,8
37416,45799,8
36035,49446,10
38117,50251,10
36690,49591,10
34794,50227,10
37120,50499,10
35693,52595,10
34424,50941,10
35866,51091,10
37703,52241,10
34587,49905,10
33678,52163,10
36568,52539,10
35268,51811,10
38729,49255,10
36501,48967,10
34736,48182,10
33096,50259,10
37830,51496,10
35451,47900,10
35724,51642,10
36425,52080,10
35938,51733,10
38012,50808,10
33453,50485,10
36714,49251,10
37741,49565,10
37294,50769,10
37509,49964,10
34605,51599,10
35289,50416,10
38044,50643,10
37268,53110,10
36656,50566,10
36229,52718,10
35130,50291,10
36510,50240,10
36021,48965,10
36001,50147,10
38506,49918,10
38123,52510,10
35792,48033,10
38875,51578,10
36128,48920,10
33825,51800,10
38347,52233,10
33348,49892,10
36163,53031,10
38329,47862,8
36978,48153,10
37327,51814,10
35640,50947,10
38899,50810,10
35153,49820,10
37773,51076,10
35854,49904,10
36557,48528,10
39462,50878,10
35609,51438,10
36400,49928,10
39355,49950,10
35678,48944,10
36240,50203,10
37851,50911,10
35529,48483,10
34856,50507,10
34555,47854,10
37617,51514,10
35288,52498,10
37102,50697,10
36117,50939,10
36195,51606,10
37334,49489,10
36894,47891,10
36510,50444,10
35679,51251,10
34039,48581,10
35416,50433,10
35292,47507,10
35473,49117,10
36805,51837,10
34907,49407,10
38576,50876,10
36911,52330,10
34151,50380,10
35994,50817,10
35873,50003,10
36406,50463,10
36711,51816,10
36773,50930,10
36847,53455,10
37462,52043,10
37317,49835,10
36221,54174,10
34893,50011,10
37153,52163,10
34999,50316,10
38215,53643,10
36818,50538,10
34119,52062,10
36099,51107,10
34017,50315,10
34972,50553,10
33611,50666,10
33361,48121,12
38446,48060,10
34622,51962,10
31946,51702,10
34976,51227,10
34143,49934,10
35518,50270,10
36539,51996,10
34748,51075,10
35055,51610,10
37740,50009,10
38157,49848,10
37775,49692,10
36319,52029,10
36552,51655,10
32979,50394,10
34994,52092,10
37047,48811,10
36847,53569,10
34617,52089,10
37507,50353,10
32954,50861,10
36008,48930,10
38371,51242,10
34908,50703,10
37348,49716,10
35338,51900,10
36979,51524,10
35275,50848,10
37365,52976,10
36288,52087,10
35328,53446,10
34733,51912,10
35553,51517,10
38070,53037,10
35152,50692,10
37005,51257,10
36522,50164,10
37810,48108,10
36619,46682,8
35912,49827,10
38795,48442,10
34981,48664,10
36403,48903,10
34507,47459,10
37485,51322,10
38515,50074,10
31066,46469,12
30611,46226,12
29328,44467,12
29589,46786,12
30863,47267,12
32118,43011,12
33642,48588,10
29513,44633,12
28483,46037,12
30420,42435,12
31130,46909,12
29934,47200,12
32303,47345,12
30906,47311,12
29581,44268,12
28832,44831,12
29906,47016,12
31073,46483,12
30198,47951,12
31032,45152,12
32141,43787,12
27818,46878,12
30370,43579,12
30879,41734,12
31448,44717,12
33078,44208,12
30581,46960,12
32202,47711,12
31905,46820,12
36071,44535,8
28440,44810,12
31170,46097,12
32193,45876,12
34126,46746,12
31067,45079,12
31167,47656,12
33790,46438,12
30561,46264,12
31109,44892,12
33014,45886,12
32463,45301,12
30997,45889,12
30534,46102,12
29735,48055,12
28512,45840,12
32901,45871,12
31926,45424,12
32819,47173,12
31542,45614,12
30793,42766,12
30764,43714,12
31793,46337,12
31657,46117,12
30537,43629,12
32209,47167,12
32744,43999,12
29246,46479,12
29476,43739,12
30758,41842,12
30553,47040,12
31802,47476,12
29976,46087,12
30957,47930,12
32118,46390,12
30694,44466,12
30439,47075,12
31920,46382,12
31778,47518,12
29259,45342,12
30472,44653,12
32252,46230,12
31852,45306,12
32198,46699,12
31370,45222,12
32264,46894,12
32335,45997,12
31154,45908,12
28736,40792,12
29679,46301,12
32210,46786,12
31213,43528,12
31291,44107,12
31127,47321,12
28118,44775,12
31119,46055,12
29705,47057,12
31624,45467,12
30790,47566,12
31604,46454,12
30100,45879,12
29919,45857,12
30801,44512,12
33008,44407,12
32062,45990,12
29052,45808,12
30659,44846,12
30026,45682,12
30627,44454,12
30382,43613,12
31871,44973,12
32139,46892,12
30578,44542,12
29043,45436,12
32211,48405,12
30016,44487,12
31178,44394,12
30522,46566,12
32049,47819,12
29855,45626,12
31054,44541,12
29608,45031,12
29612,45840,12
31350,44748,12
30806,45234,12
33610,44086,12
33021,43481,12
31152,46517,12
29368,46709,12
30888,45683,12
33108,45964,12
34179,48012,10
29599,44203,12
28615,47158,12
31622,45004,12
30047,45342,12
31991,44255,12
31144,43395,12
29855,45069,12
29912,46430,12
30220,45595,12
29812,46044,12
29899,45748,12
34751,49387,10
30128,45204,12
30635,43889,12
30294,45296,12
31764,46849,12
34639,46169,12
30302,47776,12
30371,45565,12
31911,45528,12
29707,44749,12
31573,45804,12
30257,45725,12
31476,44300,12
28961,43127,12
30635,45556,12
31375,45645,12
31662,45383,12
30947,43537,12
23842,44933,15
25896,45359,15
21800,47934,15
24542,44728,15
23441,45886,15
24535,44138,15
24486,43549,15
25819,45207,15
24646,45406,15
24392,46261,15
25166,45053,15
22211,45191,15
20458,45329,15
24316,45453,15
21958,45560,15
22184,44249,15
23144,45494,15
24266,44510,15
26221,45421,15
22912,46671,15
25740,44473,15
23877,45909,15
23609,46656,15
23433,45945,15
22387,47332,15
22050,45954,15
21444,46964,15
22051,44212,15
23554,45863,15
24929,43868,15
22096,47233,15
23462,44483,15
25301,46117,15
22168,46142,15
23939,46011,15
24675,45135,15
23107,46354,15
20963,45739,15
22876,45874,15
23487,42557,15
22163,45795,15
23404,44335,15
21221,44474,15
22638,45554,15
21615,48163,15
20714,45805,15
23688,45829,15
23515,46366,15
23692,44325,15
24567,43379,15
24343,46878,15
23272,45633,15
21255,44721,15
22392,47698,15
22575,45576,15
23378,45780,15
21147,44235,15
23016,45266,15
21108,45235,15
23136,46375,15
23584,44797,15
24890,43027,15
24311,41002,15
24738,44640,15
26216,43410,15
23658,45171,15
23855,45931,15
22615,45157,15
23820,44976,15
23767,43141,15
21854,45512,15
20838,46554,15
25822,48220,15
21171,46906,15
23376,45082,15
24788,44771,15
24522,45861,15
25495,42792,15
23958,44468,15
23825,46811,15
24527,46626,15
23835,46847,15
22937,43548,15
21657,45779,15
24273,42879,15
26228,46553,15
23338,46902,15
24477,43061,15
24736,45066,15
22976,47248,15
23230,46643,15
23589,42521,15
22285,45629,15
26468,45504,15
21561,44237,15
22250,45658,15
23906,45475,15
23754,47759,15
23594,45950,15
24330,45763,15
25198,46841,15
24438,45278,15
22378,42929,15
25044,44899,15
22934,45175,15
24259,43678,15
24947,45212,15
23737,44771,15
24847,44152,15
23038,45476,15
23277,44688,15
20307,46589,15
20494,45315,15
25807,47714,15
22166,45254,15
25532,46572,15
27376,45995,12
22506,43691,15
24987,44077,15
22999,46007,15
22034,44197,15
20914,44091,15
25535,46274,15
23288,45258,15
22341,46998,15
23954,47601,15
21368,45917,15
23746,45135,15
25316,46217,15
22485,48161,15
24868,46549,15
23674,43785,15
22995,44707,15
27463,46986,12
25679,47098,15
21579,45924,15
21055,45837,15
26609,47476,15
24628,45035,15
24355,48292,15
24966,43815,15
23763,44750,15
20485,46394,15
23524,46587,15
23628,44730,15
25693,46232,15
25345,45149,15
22546,43351,15
24514,48478,15
22225,44140,15
56907,37079,4
60236,35088,4
58110,38682,4
59019,39748,4
55932,35163,4
57632,37220,4
56429,35600,4
59796,34874,4
51782,34639,4
54794,34578,4
55615,36243,4
57356,40144,5
58457,37432,4
58770,33452,4
58965,33085,4
55470,35116,4
56993,32158,4
58047,36416,4
54381,36820,4
57391,35246,4
56730,35577,4
52492,35399,4
54286,34827,4
55842,36136,4
56678,35623,4
56690,36823,4
57832,36316,4
56688,36583,4
58706,36418,4
55517,34972,4
56809,36297,4
55983,38451,4
57652,35563,4
56680,34674,4
55269,35481,4
56805,36159,4
57312,35967,4
55628,34757,4
58214,37687,4
57022,36838,4
56611,34057,4
55580,34586,4
58427,32683,4
55448,37197,4
56636,35529,4
53222,36200,4
56396,37255,4
57306,37084,4
57593,37299,4
57370,36555,4
55510,35439,4
56813,35086,4
58070,35178,4
57381,34383,4
57335,32064,4
57649,35291,4
55892,36852,4
56074,35582,4
57906,33048,4
55366,35650,4
56413,36418,4
56941,38327,4
57154,33712,4
57750,36800,4
57857,36922,4
56143,35658,4
55338,35743,4
56441,35275,4
56414,37396,4
59486,32151,4
58706,36533,4
52659,34777,4
59404,32845,4
56922,35768,4
57726,35998,4
57200,36580,4
57944,36151,4
56618,35436,4
59034,35201,4
57527,34254,4
55893,34795,4
59479,34096,4
56696,36827,4
58247,36777,4
57425,33591,4
55633,35639,4
58824,35451,4
56641,37864,4
56541,35719,4
58690,38619,4
57601,35635,4
57601,38899,4
55493,35034,4
56406,35362,4
54744,37285,4
56968,36170,4
56554,34309,4
57672,34909,4
56549,36908,4
54899,36989,4
58177,34610,4
52736,36955,4
57200,36282,4
56107,34721,4
56844,34985,4
59046,35909,4
58878,34978,4
55592,36014,4
57442,38090,4
55333,34329,4
55756,36134,4
57707,36517,4
56490,35034,4
55408,37045,4
55350,37801,4
57650,36971,4
57240,34898,4
56276,34870,4
56026,35279,4
55507,39069,4
59313,34984,4
59314,35053,4
55148,36561,4
55846,33030,4
58280,35077,4
57860,36410,4
53799,37256,4
56172,34623,4
56629,34903,4
57012,37189,4
61328,34539,4
58570,36942,4
55822,35934,4
58008,34512,4
56810,36292,4
57603,34029,4
59246,36194,4
53045,33476,4
58231,34186,4
53386,37554,4
54858,34270,4
54851,35170,4
56299,36158,4
55829,34669,4
57130,33622,4
57045,35018,4
55963,37150,4
57850,35626,4
57398,33876,4
57433,35084,4
57353,60000,3
58154,59780,3
59668,60897,3
58098,61604,3
60212,56867,3
58558,56754,3
57238,61962,3
57393,60130,3
60954,58518,3
59449,62121,3
58116,61273,3
56322,59335,3
57785,59295,3
60018,58622,3
58845,62613,3
58689,61640,3
57082,58629,3
56935,61044,3
58391,61517,3
60966,58270,3
60804,57443,3
60743,58206,3
59138,60401,3
59953,59003,3
60969,59822,3
57136,61329,3
57366,61945,3
56366,57724,3
58665,59932,3
60758,60881,3
57980,59322,3
59239,61982,3
57812,61923,3
59704,60580,3
61020,59430,3
59976,61896,3
60409,59802,3
59165,59687,3
57762,60304,3
58771,60580,3
57753,59203,3
57852,60171,3
59079,59352,3
56843,59151,3
60331,57240,3
57591,61596,3
57063,58649,3
56693,58774,3
57642,59436,3
58329,60180,3
59112,63187,3
57718,59894,3
56937,59156,3
57576,59542,3
58613,58762,3
60267,60706,3
57706,56481,3
59214,58361,3
61073,59807,3
57207,61078,3
58015,59153,3
58158,58562,3
55203,57018,3
58219,61499,3
57782,60002,3
55784,59163,3
59345,61352,3
59269,59992,3
56691,59491,3
59024,60718,3
59110,60648,3
58750,57843,3
59118,60039,3
57473,59889,3
57935,59287,3
58935,58666,3
58889,60334,3
60927,60647,3
59624,59604,3
58797,58377,3
58624,58748,3
58691,58145,3
60046,58263,3
59449,58883,3
56818,60227,3
60006,60524,3
59772,62508,3
57843,58840,3
59475,60281,3
57562,57847,3
57692,60874,3
59111,59739,3
55418,59726,3
57647,61654,3
57192,63091,3
56910,61194,3
60549,59383,3
58222,62395,3
59915,58433,3
59520,59618,3
58928,60595,3
59722,59830,3
61347,59432,3
61654,61450,3
56954,58817,3
56034,59874,3
60069,58113,3
58563,62792,3
59022,58759,3
56745,59632,3
58611,56944,3
58213,61124,3
59832,61819,3
57659,62508,3
58167,57737,3
56924,58052,3
59983,59647,3
60295,58226,3
59571,59704,3
59407,63359,3
61438,60731,3
58412,60555,3
59087,60200,3
59921,58297,3
62507,59886,3
56500,61376,3
60955,57896,3
58439,61605,3
56364,59088,3
56487,61747,3
59447,57392,3
57894,59036,3
57925,61583,3
61135,58271,3
59445,59658,3
59387,60014,3
58154,60283,3
55361,61450,3
59573,59358,3
60407,60339,3
57851,60497,3
56974,60278,3
58959,61260,3
58590,59525,3
56814,60167,3
56482,59948,3
59678,56732,3
56898,59377,3
61084,58521,3
60235,57996,3
35967,36673,11
33802,37020,11
34261,37067,11
37405,33958,11
36836,39256,11
37201,37141,11
33942,34583,11
36874,35950,11
36087,35914,11
35266,37658,11
35368,35938,11
37797,36278,11
38059,35143,11
37189,38589,11
39025,38317,11
39884,40043,8
34384,37619,11
35438,35961,11
35228,34409,11
36656,39035,11
34657,37807,11
34997,35538,11
34596,37163,11
36515,36356,11
36659,37772,11
37432,39281,11
35778,38273,11
35673,37211,11
35254,33638,11
36100,37456,11
38717,38000,11
37182,37411,11
35648,39129,11
35955,37847,11
36359,37310,11
35721,36229,11
36528,36061,11
39397,39374,11
36008,35818,11
34522,35773,11
35101,38142,11
36844,38976,11
36672,36938,11
36638,35819,11
35636,37443,11
36690,39754,11
35091,35641,11
36944,39148,11
35483,38084,11
33394,37319,11
35390,35563,11
37099,38588,11
38095,39196,11
36056,34964,11
35612,35819,11
34622,37604,11
33618,37049,11
37790,37999,11
39063,35717,11
36444,34614,11
37971,36374,11
32167,39987,11
36206,36422,11
36389,38939,11
36095,33268,11
37525,38632,11
33540,39200,11
35076,35331,11
35191,37667,11
33916,38665,11
36172,35806,11
36579,35985,11
37915,37571,11
35600,37619,11
32910,36355,11
35412,36473,11
36407,36157,11
36663,37415,11
34432,35853,11
36058,35597,11
34996,36782,11
38645,36855,11
35811,37422,11
34222,38934,11
36509,37087,11
34560,38446,11
36209,37346,11
34940,35990,11
35403,36688,11
32942,35010,11
35436,37366,11
37768,35501,11
34772,37566,11
37396,38924,11
37109,39039,11
36322,38482,11
36164,36125,11
35531,36570,11
