x,y,cluster
648355,754094,1
723355,811885,1
603804,809265,1
685487,777337,1
672669,712077,1
629137,731945,1
651239,704427,1
646667,750450,1
651903,741129,1
593997,772357,1
612222,835296,1
590255,719829,1
631051,775151,1
632805,792317,1
704768,782692,1
640737,802041,1
693011,676778,1
616879,758050,1
720180,797859,1
649007,841089,1
660715,673207,1
709776,723601,1
622698,732571,1
641146,727668,1
643696,798257,1
587179,775954,1
581674,711962,1
598055,705391,1
600201,747106,1
641296,746985,1
631845,770401,1
673297,793402,1
660784,738049,1
604620,781401,1
672211,763778,1
630190,753117,1
670390,749824,1
586317,595754,1
679422,711194,1
613699,762603,1
665574,745106,1
664700,693976,1
662471,737387,1
686671,838550,1
744621,770301,1
653496,830221,1
648715,742157,1
647272,761773,1
642831,780184,1
697183,717780,1
707457,670403,1
596963,702547,1
624454,802817,1
730517,636864,1
560433,682351,1
655697,771778,1
605001,774836,1
665496,765913,1
725075,738599,1
611251,681461,1
633447,754589,1
696039,654217,1
636336,744979,1
633530,724556,1
658676,746651,1
715864,783203,1
644662,743957,1
716034,701170,1
651015,742659,1
643018,718141,1
573889,768197,1
522000,666203,1
642735,739752,1
569972,719314,1
634677,757794,1
593386,739688,1
719701,728325,1
588862,722314,1
719311,712484,1
578882,670901,1
638470,736199,1
619656,753686,1
644685,766579,1
657320,664068,1
568141,657925,1
668617,731357,1
655535,761277,1
593137,706728,1
721988,760267,1
660076,731450,1
427372,690686,1
589711,767742,1
640776,740463,1
777756,778256,1
301956,680587,2
304189,697456,2
286274,728734,2
294684,775224,2
268973,695171,2
304677,705910,2
248748,637649,2
429508,769553,2
468149,505199,2
300152,713285,2
265902,671455,2
295510,697555,2
486190,609623,2
354977,804826,2
257975,592082,2
355952,585755,2
285430,654139,2
321294,664892,2
251150,666330,2
179239,656042,2
316043,704488,2
329823,706000,2
188186,654540,2
281269,731328,2
302147,686102,2
329756,715458,2
212262,700970,2
318137,649994,2
251500,776101,2
374442,633990,2
254640,651678,2
448573,628620,2
211387,657567,2
303680,693523,2
287690,730658,2
447311,785205,2
252568,814030,2
394536,730860,2
262168,671383,2
215687,902015,2
250951,817630,2
273063,678285,2
306763,698061,2
350971,596085,2
304914,695279,2
118511,648023,2
160133,681667,2
448402,746414,2
400326,624970,2
252952,676823,2
413463,567603,2
278479,630939,2
357644,695981,2
379090,753319,2
385257,638831,2
325664,713566,2
198182,677856,2
307097,671237,2
357196,852632,2
304864,695367,2
340313,638495,2
266876,665876,2
249076,589643,2
527817,730208,2
302392,702513,2
229377,613417,2
262537,513243,2
306856,679919,2
255893,641692,2
288661,700807,2
243986,766970,2
337154,818050,2
331738,776278,2
308989,689026,2
451071,614652,2
369162,695258,2
177049,597036,2
307397,731857,2
190542,567586,2
214385,603317,2
292488,660794,2
301304,694488,2
290450,647292,2
240273,687785,2
485824,759688,2
314447,613795,2
406046,576707,2
247378,759626,2
242243,710253,2
335078,619970,2
246400,663553,2
319819,678401,2
357208,755136,2
286658,715984,2
276224,720739,2
286891,681374,2
269693,862281,2
209140,705239,2
298335,753758,2
405752,494260,2
284855,658321,2
292422,606783,2
238952,742430,2
286754,806287,2
385034,613818,2
258007,845879,2
361385,582525,2
256095,673479,2
304011,514497,2
168313,558540,2
273517,847927,2
269578,687993,2
342344,657348,2
511555,663979,2
254044,618693,2
329516,777613,2
381316,720859,2
304874,695381,2
258057,724023,2
312238,495053,2
223059,671746,2
182857,737701,2
423758,695173,2
319037,717022,2
272612,637635,2
302593,696164,2
301289,697255,2
340176,691290,2
301423,696932,2
269774,786648,2
195108,681672,2
298935,670226,2
310043,795304,2
333533,635169,2
426326,733714,2
316583,691734,2
323812,738888,2
184474,672822,2
261698,699422,2
298959,742981,2
278130,681852,2
89604,711268,2
461411,808686,2
386150,700336,2
306813,508848,2
343270,788624,2
254266,563184,2
221257,683381,2
236193,657804,2
305311,547670,2
325404,749697,2
305675,695663,2
234323,590306,2
278285,766785,2
333181,827635,2
310860,682650,2
379268,814910,2
216187,733832,2
255081,562711,2
221833,769105,2
129640,884633,2
298929,666345,2
288914,733451,2
298288,662068,2
336208,747257,2
257260,644183,2
219122,686497,2
256223,566418,2
332173,749569,2
279044,697263,2
372608,716870,2
279062,689829,2
217166,843856,2
313338,727518,2
289905,820948,2
280555,680463,2
327824,620133,2
313999,801106,2
470379,544948,2
316065,796247,2
314665,670429,2
326880,737321,2
318119,673245,2
375031,597847,2
340444,724791,2
112396,741755,2
292787,695293,2
264135,635170,2
228355,583135,2
327427,657950,2
281909,694077,2
340641,618502,2
302992,783929,2
261605,622020,2
308884,703127,2
304500,588762,2
301556,642926,2
224858,807983,2
279515,617056,2
358851,708462,2
115401,744137,2
278267,692206,2
208702,671654,2
403432,795471,2
299778,680989,2
287574,546556,2
299755,675601,2
264783,728023,2
383654,611045,2
234506,764510,2
306197,670713,2
370443,654541,2
338403,771457,2
438616,601102,2
267318,679931,2
228642,788724,2
500824,652101,2
213842,692973,2
192836,648358,2
326129,821426,2
343932,724899,2
286532,513787,2
409264,781148,2
299657,693101,2
251849,548783,2
242142,692101,2
305206,702761,2
292531,656755,2
236864,671810,2
276544,768353,2
321631,632272,2
301620,716356,2
293539,671908,2
308117,740467,2
268889,886754,2
450198,671650,2
474639,808388,2
310168,735937,2
306114,579135,2
296474,688624,2
293176,687393,2
267935,658051,2
317528,569545,2
404854,628067,2
167462,739217,2
313436,638034,2
314521,830133,2
123131,598832,2
300174,705003,2
387423,745425,2
375555,736221,2
312647,700813,2
307671,666744,2
284404,780072,2
127621,744674,2
164798,675178,2
241192,694581,2
161562,624979,2
306397,692178,2
355914,617956,2
480340,753328,2
105551,615832,2
318130,662677,2
296294,706268,2
300777,698526,2
213659,538749,2
361449,666407,2
282983,762833,2
363500,627785,2
310342,697557,2
322064,661855,2
317266,689739,2
414173,576224,2
373783,522502,2
299009,683607,2
122269,693718,2
290251,628343,2
501954,511868,2
241183,860086,2
313365,650658,2
384155,681794,2
357075,730980,2
405179,696518,2
277759,782826,2
251175,650036,2
313862,698344,2
292696,637862,2
326876,674638,2
404700,650077,2
236495,689406,2
122456,724689,2
310319,685436,2
324020,701955,2
258854,848310,2
264032,631887,2
344920,597392,2
239150,710376,2
297247,741497,2
503089,701664,2
320910,689103,2
234103,840818,2
270236,621051,2
303997,782258,2
188413,672057,2
298739,713236,2
303546,699978,2
312521,676742,2
334515,668787,2
325827,672389,2
259852,674085,2
450020,615115,2
322860,537630,2
104165,624716,2
217344,694232,2
300574,649747,2
283304,696351,2
707602,445595,3
719346,449559,3
722639,443586,3
773331,389931,3
746157,439492,3
734039,417015,3
714751,446575,3
731816,415757,3
725946,426962,3
798814,401509,3
693737,452734,3
669866,448338,3
746864,439849,3
727143,433316,3
791514,403535,3
721995,437391,3
756228,419086,3
758640,405587,3
715675,422312,3
596353,470604,3
721507,453573,3
744313,432368,3
729257,451289,3
666032,465155,3
601801,494436,3
661222,453629,3
734450,429010,3
766737,396198,3
731222,429799,3
675857,463897,3
727705,434351,3
727034,420199,3
722277,425835,3
746923,435441,3
728171,409349,3
633701,452224,3
625717,482421,3
858806,387555,3
879462,370332,3
704254,417902,3
675281,454792,3
728609,419664,3
714079,445580,3
771609,417188,3
742704,423925,3
698642,431846,3
684258,463565,3
791992,389182,3
759373,432378,3
837198,402237,3
723729,435237,3
764655,420356,3
727532,423473,3
703907,419258,3
852401,400991,3
730415,423241,3
678951,451942,3
723339,437032,3
726016,416897,3
736837,416432,3
731165,429361,3
774647,427215,3
758669,423940,3
710631,454883,3
734701,423411,3
713931,418764,3
695455,432499,3
724532,436536,3
732725,438797,3
732286,420546,3
751345,431670,3
741371,429784,3
608037,468148,3
730382,448450,3
538607,494883,3
740633,415965,3
678799,450973,3
756673,440896,3
727534,429764,3
749579,410194,3
674276,430483,3
724635,414248,3
699875,435434,3
744271,431399,3
744426,435485,3
729196,418692,3
714355,422413,3
719636,426645,3
666567,454554,3
780310,430101,3
729233,430917,3
752754,440390,3
730094,429952,3
735913,420880,3
744772,424945,3
749916,420994,3
728098,444461,3
799944,418257,3
725809,427710,3
872658,384157,3
727190,430566,3
735511,413420,3
737941,430016,3
748631,407613,3
729082,423437,3
737547,432276,3
727500,428342,3
734065,416944,3
724160,426899,3
670557,464266,3
758317,407936,3
720366,421439,3
746825,435792,3
704175,432147,3
744121,432911,3
777554,396988,3
719327,426700,3
767236,415324,3
726918,433292,3
755320,433793,3
706267,436925,3
855800,386248,3
730682,429153,3
768541,421293,3
706846,447104,3
714304,433269,3
656849,479113,3
732560,416695,3
764135,419588,3
772097,400205,3
689286,450562,3
743847,438935,3
729710,432581,3
720578,440604,3
722499,433185,3
755038,441249,3
732306,423040,3
729408,428928,3
774783,405020,3
733697,419916,3
710943,446319,3
679310,465297,3
732703,428812,3
731991,431543,3
673257,459081,3
725839,424500,3
695054,456057,3
715314,436633,3
687301,458286,3
765294,425815,3
715118,427980,3
767333,420651,3
811403,407904,3
718164,454575,3
739070,411663,3
752581,440394,3
690730,437739,3
887870,380231,3
718401,449372,3
724731,435068,3
733774,432793,3
708631,453634,3
729480,431715,3
741825,405690,3
731191,432062,3
694821,438629,3
720271,425885,3
703652,430300,3
707380,419460,3
714873,418797,3
733691,405330,3
729715,427959,3
727368,452797,3
693426,451198,3
720452,420584,3
731599,428852,3
751517,404029,3
750392,411159,3
751559,416171,3
788276,416307,3
802381,381442,3
730792,434299,3
723743,443731,3
644981,443534,3
722187,439018,3
613011,486786,3
701733,458443,3
764630,436553,3
706095,419599,3
702394,446256,3
743252,440781,3
749317,422956,3
728905,435119,3
652525,464851,3
731460,429856,3
752589,400235,3
739990,419724,3
725971,448385,3
723840,443952,3
680544,442401,3
724483,439497,3
747987,431955,3
724609,423295,3
701304,459080,3
710349,419101,3
711439,453676,3
657496,436294,3
745255,425610,3
721524,424203,3
723797,428747,3
651594,453942,3
608668,457619,3
824293,381793,3
632652,468471,3
747303,406548,3
745060,417858,3
726685,414816,3
745842,434995,3
735718,438748,3
899552,374590,3
745158,417375,3
752346,417083,3
786732,399733,3
729589,425007,3
727316,427043,3
726331,435928,3
726804,445245,3
721682,435068,3
732378,429008,3
738551,420372,3
740906,409067,3
752706,440215,3
724608,430053,3
700354,441203,3
688222,447958,3
730326,429052,3
740287,446677,3
730434,421618,3
866065,386393,3
734429,447999,3
717523,425089,3
727809,442662,3
733733,431100,3
695936,430737,3
727499,426272,3
718009,426196,3
750873,437959,3
729994,429220,3
709712,441455,3
732848,425657,3
753057,423397,3
732683,447385,3
740753,442421,3
743293,432205,3
738254,421549,3
725268,431897,3
752830,435580,3
744755,433087,3
717724,450610,3
726128,420227,3
730135,440077,3
720869,438684,3
737328,412148,3
741031,434833,3
824039,412631,3
737966,412088,3
772015,409439,3
793237,397111,3
733788,448321,3
709282,436166,3
744664,426096,3
650775,452666,3
755167,409465,3
765633,405225,3
694683,450938,3
729711,430614,3
745044,407883,3
670181,441166,3
775130,415529,3
737414,444314,3
730608,432295,3
754376,441307,3
730203,412359,3
835516,400152,3
728664,432475,3
825989,382573,3
742650,431539,3
810322,411001,3
748409,441036,3
752527,434124,3
754792,438766,3
765181,401096,3
741044,438625,3
836049,367059,3
712348,448032,3
781662,408287,3
734372,426865,3
728383,430978,3
640253,444179,3
699386,444481,3
731442,420135,3
825123,400890,3
777591,429836,3
713951,422718,3
707581,458339,3
712891,443223,3
729363,427662,3
720657,419646,3
738674,432588,3
719396,435342,3
731257,446926,3
755055,439992,3
754485,438168,3
748375,408551,3
729426,426649,3
696542,425992,3
526879,525216,3
806588,410162,3
754502,431256,3
730935,428667,3
729609,430923,3
746498,408410,3
731119,444131,3
802912,397184,3
727608,439533,3
760617,407955,3
729897,434527,3
754387,641979,4
765672,517359,4
757899,557203,4
802071,528302,4
787465,589048,4
690720,635104,4
809697,523329,4
841221,597749,4
725486,606726,4
763865,466863,4
748007,681166,4
753268,512626,4
769511,572049,4
784165,583481,4
802983,575321,4
871144,555639,4
808049,557219,4
842659,586303,4
829000,613267,4
707169,574081,4
638540,688402,4
764937,568311,4
763685,566862,4
768294,559308,4
758869,579689,4
758814,521459,4
781691,592729,4
748984,487073,4
787310,654821,4
702714,742670,4
768709,572825,4
703372,576186,4
772389,565056,4
772148,571798,4
746759,573321,4
756285,616509,4
770099,572752,4
844515,509601,4
817531,537322,4
759684,546556,4
769720,563067,4
761599,619897,4
725823,615915,4
892697,526303,4
849949,540019,4
858747,573582,4
745209,536050,4
771219,572604,4
766135,599200,4
759715,564427,4
795068,560529,4
780723,675084,4
781190,576752,4
771901,572100,4
831389,480744,4
802115,533460,4
793828,440259,4
627700,686145,4
694220,605434,4
712797,557541,4
771847,579401,4
780097,514997,4
856326,535732,4
789339,582401,4
732523,581112,4
772782,618550,4
725592,592099,4
782723,495430,4
849093,568778,4
745223,598309,4
709466,636692,4
841036,437005,4
817600,535078,4
798637,458473,4
741778,574603,4
803290,647415,4
712221,587568,4
818663,590371,4
804156,564521,4
778573,679864,4
772224,555196,4
763953,571400,4
769986,570208,4
732245,547161,4
769877,577657,4
721616,560552,4
671639,598507,4
764188,590140,4
746964,488914,4
811883,486564,4
760115,557677,4
740307,488714,4
742779,571278,4
808094,571054,4
783481,538589,4
689711,722724,4
677369,627092,4
720791,540758,4
793831,593983,4
762051,495770,4
804628,577098,4
758634,560594,4
760164,506435,4
771231,564989,4
768119,567611,4
765005,660767,4
754194,560538,4
773880,613812,4
712195,635851,4
734479,530668,4
796696,552631,4
802570,557860,4
759801,574638,4
611673,731519,4
842911,560754,4
773938,597765,4
735213,642892,4
769643,571853,4
712381,547153,4
770084,550236,4
778714,570415,4
771237,587890,4
814843,590897,4
770241,580079,4
742369,576142,4
834517,457421,4
763118,519015,4
862731,569512,4
766736,582036,4
719770,622489,4
736289,679880,4
770747,561371,4
660253,640842,4
776419,547169,4
631145,682159,4
767156,607750,4
756026,552234,4
677312,579014,4
771010,593554,4
819389,533417,4
674058,679115,4
826106,543973,4
699745,575506,4
715631,547320,4
832168,567785,4
764762,685628,4
703773,565446,4
816830,580968,4
767753,637925,4
738727,647264,4
759530,661171,4
772932,536645,4
772215,597651,4
762835,596611,4
875686,451474,4
841309,410606,4
785779,637279,4
749338,484977,4
739207,505256,4
722878,560322,4
772430,604789,4
786065,542927,4
801787,565250,4
826279,544845,4
729671,574520,4
773133,624466,4
745866,558051,4
754695,525319,4
763104,572488,4
850126,570795,4
795930,460847,4
728413,592603,4
834497,572466,4
722582,573314,4
684000,562012,4
750279,607796,4
805300,603049,4
775138,539533,4
791838,575249,4
716147,583880,4
926950,446048,4
771831,563871,4
811261,526749,4
793145,525340,4
754368,628556,4
808163,624269,4
720240,566114,4
750125,579854,4
805651,546553,4
777656,553842,4
753906,484765,4
765793,585161,4
815738,485983,4
823931,567654,4
766709,605853,4
635548,699176,4
757945,542948,4
794120,636251,4
647287,628210,4
769994,571384,4
768523,561629,4
877133,547612,4
840514,411288,4
779767,448684,4
713744,551134,4
767817,661004,4
846548,549289,4
811593,582510,4
828379,465308,4
777031,514131,4
778604,559523,4
744968,486452,4
683143,634673,4
771093,553692,4
768700,559954,4
805970,625033,4
696415,547411,4
756238,579965,4
745840,531286,4
770255,571907,4
769380,598177,4
751038,671073,4
741229,535706,4
892175,485754,4
746519,497355,4
721485,531989,4
715447,550724,4
746217,606409,4
769480,549788,4
790941,589916,4
763708,543874,4
831462,557743,4
786775,553747,4
800785,554810,4
853896,420105,4
691069,590119,4
797848,599884,4
760428,582002,4
768813,570097,4
780732,615762,4
780872,573032,4
873945,423452,4
757088,513954,4
828476,594769,4
779153,482076,4
802612,570162,4
805455,599646,4
656556,720917,4
767444,566071,4
770331,590030,4
768878,507714,4
832268,582208,4
771066,592295,4
836197,552926,4
772475,586151,4
767571,542067,4
725691,573435,4
932954,456629,4
746404,711452,4
765583,570899,4
841887,513856,4
696538,696990,4
763865,525749,4
751244,524922,4
755794,534603,4
774398,541648,4
786166,531223,4
760484,555851,4
794359,442380,4
767497,530230,4
765674,547377,4
766487,615168,4
770186,570034,4
724405,596997,4
741521,624698,4
736043,575664,4
754270,574092,4
780043,626074,4
826556,495674,4
765115,543527,4
778841,577293,4
821119,600896,4
763334,562622,4
763362,545264,4
802089,572539,4
770224,580983,4
713850,565668,4
729229,656442,4
808011,526912,4
753770,532969,4
813584,452535,4
768888,513490,4
773585,571316,4
770153,576772,4
675876,594402,4
700414,596242,4
809824,604728,4
713623,563676,4
747664,687303,4
795367,524976,4
759766,496426,4
772167,575530,4
691178,637530,4
806470,557024,4
841886,548502,4
697742,682459,4
766624,480299,4
775883,629334,4
776923,542503,4
726266,621222,4
798455,647762,4
791208,562409,4
794221,553151,4
769642,572866,4
764530,582616,4
731035,517053,4
678239,585670,4
887914,516552,4
902384,467551,4
766160,581496,4
507342,507826,5
407233,321705,5
505315,459361,5
413304,461127,5
537646,552727,5
550814,440592,5
627626,437563,5
493799,488923,5
524073,555809,5
548307,564277,5
600922,471138,5
383640,479201,5
623516,534192,5
497445,517730,5
496584,457319,5
556821,562328,5
556031,506305,5
543912,507750,5
530528,521192,5
573150,513491,5
552654,637202,5
620495,428656,5
449927,418468,5
558582,492568,5
487046,528989,5
641704,492995,5
391809,499058,5
551329,460359,5
503840,504768,5
506446,575339,5
501674,511395,5
536193,514278,5
511706,546945,5
530609,519390,5
524317,678779,5
434406,489351,5
610606,519333,5
556111,510733,5
529448,548683,5
525774,502451,5
501115,574862,5
582812,444344,5
427697,518628,5
527488,524251,5
576676,558667,5
392971,437176,5
595639,506294,5
673248,638685,5
331571,442023,5
506446,552067,5
535487,513836,5
517549,535083,5
567307,513301,5
534817,490837,5
514313,548584,5
419307,423248,5
483136,561194,5
457792,477441,5
615169,520233,5
588062,722020,5
537278,525479,5
606094,538458,5
563012,484299,5
436934,590714,5
476769,401754,5
545129,554035,5
549834,520672,5
540369,603363,5
574235,532954,5
492411,536415,5
522505,559713,5
475582,515989,5
521244,517978,5
415698,343575,5
524359,520998,5
533018,514532,5
594329,578773,5
626757,418320,5
434736,456267,5
473205,567062,5
485844,491621,5
602465,665291,5
532480,397800,5
509009,524237,5
396464,430921,5
557139,638823,5
563876,476543,5
492331,329547,5
691937,540883,5
526445,431813,5
530297,510996,5
368014,467318,5
662278,588205,5
535998,510130,5
721721,579313,5
538144,527817,5
543318,433657,5
531081,505475,5
525480,470533,5
544322,539275,5
624814,477052,5
564353,537709,5
515310,489001,5
505774,597111,5
508929,447377,5
537435,518277,5
618747,512079,5
619548,576302,5
550042,495010,5
508908,542113,5
493040,610654,5
505802,514831,5
379681,464195,5
584712,513687,5
523713,368083,5
717549,573519,5
634635,457362,5
327776,430947,5
471065,486213,5
631428,453515,5
550185,419287,5
671560,553156,5
526327,510705,5
514459,474959,5
555214,652599,5
557726,449203,5
506910,417193,5
561601,655014,5
535037,538496,5
443964,518211,5
561735,565183,5
612711,483342,5
536168,593239,5
574904,492447,5
706633,500257,5
616824,483034,5
421929,525157,5
633108,495300,5
558744,487094,5
641657,534263,5
521716,469544,5
642297,546463,5
536465,514155,5
483024,505121,5
507483,642126,5
654944,512336,5
530556,583551,5
535735,455471,5
459232,509773,5
509227,510027,5
579013,568875,5
537184,514385,5
514910,581551,5
390773,517121,5
707247,692114,5
629205,571003,5
392924,418507,5
518862,460164,5
553121,463889,5
527402,481730,5
537794,465826,5
545617,507812,5
514547,354714,5
596390,470150,5
542544,670350,5
411476,478072,5
548496,542527,5
530371,442949,5
562919,466283,5
384965,520358,5
542660,415319,5
446724,418053,5
521826,539922,5
500522,444684,5
547824,513124,5
523366,349317,5
669382,622853,5
498289,560236,5
557062,551099,5
532850,483143,5
529669,391801,5
555156,616184,5
523911,563334,5
614313,512636,5
535921,524584,5
517971,490561,5
533342,545244,5
628221,492886,5
592768,437612,5
514411,507954,5
548144,543763,5
658852,516285,5
558772,474053,5
439266,514876,5
453660,583238,5
528619,414018,5
620940,515288,5
592644,447770,5
665560,587722,5
538486,501453,5
575713,547079,5
447161,503624,5
437757,504465,5
506137,516187,5
549939,514708,5
428588,495863,5
440070,431954,5
427192,454401,5
595955,448883,5
566632,571432,5
529228,479703,5
642908,437101,5
576588,449472,5
452814,539713,5
484694,556198,5
574322,503159,5
533697,425762,5
662663,579578,5
579721,620562,5
644032,492865,5
530674,549191,5
654563,448534,5
569518,658501,5
491150,568491,5
499702,602675,5
540199,525627,5
518871,530372,5
519772,512092,5
495069,558840,5
610168,473312,5
530508,509943,5
528815,548497,5
547400,580231,5
540575,508956,5
536022,681527,5
509386,514356,5
442157,514327,5
455969,529901,5
578389,637490,5
501408,554461,5
449326,548659,5
426390,476270,5
578297,438081,5
536133,478890,5
631256,536315,5
536266,417580,5
552646,653294,5
478997,530529,5
579481,545046,5
561136,499622,5
433465,541843,5
547819,509824,5
588390,514592,5
537265,523436,5
623891,518302,5
502162,475393,5
513366,506908,5
498553,524570,5
532126,539313,5
436829,530260,5
445445,517062,5
510342,532705,5
559130,699277,5
569202,355912,5
532096,492217,5
538874,585741,5
571302,510879,5
462368,373002,5
590209,519161,5
534278,560683,5
602584,501046,5
497675,566698,5
647949,639119,5
661501,515121,5
331898,459412,5
477908,439219,5
569312,556969,5
604984,462344,5
590561,542378,5
424083,401992,5
587267,470494,5
537426,518616,5
535399,650759,5
644770,580348,5
436870,510435,5
542440,516559,5
471385,533078,5
566938,516511,5
560934,525064,5
634238,464822,5
405718,510821,5
468275,548543,5
609259,544756,5
550059,460252,5
520106,512491,5
560509,513425,5
549177,577884,5
666779,488573,5
595726,525979,5
554907,560323,5
501015,550311,5
541541,546851,5
559267,647895,5
544710,509398,5
605972,560476,5
620236,415424,5
536797,577800,5
527363,634845,5
539151,491681,5
513036,530311,5
470750,553802,5
541110,520812,5
420510,533279,5
532592,508259,5
535298,557140,5
539214,632212,5
588428,589223,5
511194,356250,5
452680,452651,5
514174,514409,5
515426,479004,5
523183,527114,5
457357,528230,5
649812,313847,6
618591,278125,6
683175,252124,6
709267,220765,6
766437,353886,6
687168,243646,6
617465,290666,6
674378,326048,6
667889,204882,6
655316,228037,6
656975,298291,6
662650,292592,6
668413,270302,6
725090,333897,6
686624,386880,6
685899,286355,6
620490,132840,6
728887,321179,6
745131,289604,6
664894,271730,6
660553,303353,6
662612,365301,6
724334,300067,6
645743,261927,6
663057,220725,6
746598,300052,6
581756,215392,6
632481,251544,6
697431,253349,6
630032,290172,6
615142,190732,6
690314,270247,6
608218,264347,6
675743,339044,6
668314,257531,6
689918,278913,6
614320,248467,6
640730,257203,6
652535,220991,6
700633,284329,6
738833,286926,6
631365,134292,6
649665,236202,6
654001,294570,6
675345,223698,6
600666,216990,6
663020,283060,6
607893,199432,6
657676,245263,6
637104,229550,6
669739,261458,6
659205,270591,6
677369,246721,6
695340,262248,6
628740,219112,6
655619,300069,6
706575,276336,6
628573,288863,6
614661,256208,6
710835,256297,6
677094,227490,6
704941,239659,6
671815,261208,6
678594,215094,6
737956,289062,6
655673,284234,6
663363,270074,6
661212,297315,6
649917,358715,6
609490,242270,6
663738,248875,6
734716,277971,6
676032,265825,6
696886,344064,6
592761,207368,6
619888,177693,6
677749,211440,6
674483,261546,6
667907,257757,6
657386,358879,6
697678,243116,6
661638,163860,6
620405,286337,6
678200,245887,6
598044,201746,6
718642,420283,6
672371,284912,6
665364,284109,6
614719,254179,6
674632,268554,6
652077,299823,6
671005,245768,6
714750,345118,6
667869,327110,6
662311,296406,6
661927,282689,6
573471,220447,6
677451,251232,6
699826,301931,6
705617,241173,6
643589,325753,6
657311,291295,6
700826,248226,6
669354,259224,6
656264,222613,6
636816,238656,6
722062,263794,6
754004,391359,6
681544,270355,6
624130,248440,6
734116,274569,6
719360,252168,6
677826,242527,6
672397,270701,6
670207,251985,6
580988,185193,6
637459,219265,6
689734,354204,6
696294,225393,6
615674,258731,6
655098,289182,6
655147,286433,6
706110,217446,6
669689,263240,6
713142,286092,6
661283,254949,6
661289,266240,6
740474,393288,6
594986,244995,6
651548,237370,6
685845,209394,6
672224,187577,6
630557,196815,6
688132,312539,6
629464,241145,6
688147,241322,6
680671,253973,6
667294,268427,6
677095,228967,6
674192,244563,6
707682,291718,6
634961,177087,6
687527,247166,6
679958,272861,6
698219,203526,6
724088,291796,6
659305,269943,6
720464,327703,6
676520,296358,6
684388,272789,6
601005,247875,6
709558,311487,6
657556,250964,6
758589,319349,6
677265,270934,6
718648,234030,6
677254,271414,6
686613,281214,6
666152,269346,6
577429,232649,6
664952,268828,6
659239,272454,6
